geoname,year,region,geocode,taxrevenueratio,  AGR,AGRm,AGRr,  MIN,MINm,MINr,  MAN,MANm,MANr,  Wholesale trade,  Retail trade,  TandW,TandWm,TandWr,  INF,INFm,INFr,   FandI,FandIm,FandIr,   RE,Rem,REr,"   Professional, scientific, and technical services",   Educational services,   HS,HSm,HSr,STR,GDP,taxrevenue,SPI,PIEPC,PIEPCm,TRADE,TRADEm,TRADEr,PSTE,PSTEm,PSTEr,igt,lg(igt),c,p,lg(pl),wapw,MEHI,MEHIm,unemployrate,lg(gdp),lg(ml),granttotaloutlay,federalfunds,trustfunds,constraintratio,stategovernorparty
Alaska,2018,Far West,1,0.031561826,435.1,0.04351,0.008290841,7179,0.7179,0.136796012,1261.6,0.12616,0.024039817,1344.3,2515,7262.3,0.72623,0.138383296,1152,0.1152,0.021951387,1293.6,0.12936,0.024649578,5303.4,0.53034,0.10105641,1833.8,190.2,4282.7,0.42827,0.081606948,1656.352,52479.6,31561.82593,43522.7,48904,4.8904,3859.3,0.38593,0.073539051,2024,0.2024,0.038567367,,,,,,,57720,5.772,6.041666667,4.719990516,,696507,634179,62328,0.0982814,Independent
Alaska,2019,Far West,1,0.03440007,455.1,0.04551,0.008697513,7215.1,0.72151,0.137889319,1405.4,0.14054,0.0268589,1417.8,2601.5,6782.5,0.67825,0.129621808,1255.3,0.12553,0.023990307,1280.1,0.12801,0.024464265,5120.4,0.51204,0.09785706,1871.2,193.2,4378.4,0.43784,0.083676539,1799.994,52325.3,34400.07033,44507.6,50140,5.014,4019.3,0.40193,0.076813702,2064.4,0.20644,0.03945319,,,,,,,64010,6.401,5.591666667,4.718711727,,749554,685729,63825,0.093076128,
Alaska,2020,Far West,1,0.027039087,394.6,0.03946,0.007837981,8173.9,0.81739,0.162359022,1322.6,0.13226,0.026270941,1335.1,2563.4,6211.4,0.62114,0.123377681,1235.1,0.12351,0.024532919,1164.4,0.11644,0.023128598,4970.4,0.49704,0.09872757,1718.2,148.9,4259.5,0.42595,0.084606889,1361.272,50344.6,27039.08662,45366.3,47762,4.7762,3898.5,0.38985,0.077436309,1867.1,0.18671,0.037086401,,,,,,,61650,6.165,8.308333333,4.701952895,,750722,685084,65638,0.095810149,
Alaska,2021,Far West,1,0.021235119,363.6,0.03636,0.007126366,6900.3,0.69003,0.135242191,1287.7,0.12877,0.025238232,1331.3,2447.4,7164.6,0.71646,0.140422329,1504.7,0.15047,0.029491315,1163.7,0.11637,0.022807898,5283.3,0.52833,0.103549855,1867.5,175.7,4495,0.4495,0.088099597,1083.454,51021.8,21235.11911,48207.9,53982,5.3982,3778.7,0.37787,0.0740605,2043.2,0.20432,0.040045628,,,,,,,61390,6.139,6.433333333,4.707755776,,706466,640281,66185,0.103368677,
Alaska,2022,Far West,1,0.048255891,408.7,0.04087,0.00812281,6013.8,0.60138,0.119522768,1261.8,0.12618,0.025077959,1256.9,2318.7,7346.6,0.73466,0.146011833,1626,0.1626,0.032316342,1087.3,0.10873,0.021609815,5618,0.5618,0.111656342,1966.5,192.8,4557.5,0.45575,0.09057917,"2,428",50315.1,48255.89137,50349.7,59179,5.9179,3575.6,0.35756,0.071064154,2159.3,0.21593,0.042915546,,,,,,,59910,5.991,4.025,4.70169834,,696398,641753,54645,0.085149582,
Arizona,1997,Southwest,2,0,1271,0.1271,0.009598393,3767,0.3767,0.028447794,11872,1.1872,0.089655485,9102,11930,5423,0.5423,0.040953647,3744,0.3744,0.028274102,8343,0.8343,0.06300503,23539,2.3539,0.177762842,8785,1017,10584,1.0584,0.079928711,0,132418,0,,20364,2.0364,21032,2.1032,0.15883037,9802,0.9802,0.074023169,,,,,,,44990,4.499,4.625,5.121947024,,234160,206311,27849,0.134985532,Republican
Arizona,1997,Southwest,2,0,1271,0.1271,0.009598393,3767,0.3767,0.028447794,11872,1.1872,0.089655485,9102,11930,5423,0.5423,0.040953647,3744,0.3744,0.028274102,8343,0.8343,0.06300503,23539,2.3539,0.177762842,8785,1017,10584,1.0584,0.079928711,0,132418,0,,20364,2.0364,21032,2.1032,0.15883037,9802,0.9802,0.074023169,,,,,,,44990,4.499,4.625,5.121947024,,234160,206311,27849,0.134985532,Republican
Arizona,1998,Southwest,2,0,1457,0.1457,0.010160929,3611,0.3611,0.025182646,13927,1.3927,0.097125092,10410,13466,5586,0.5586,0.03895604,4316,0.4316,0.030099224,9840,0.984,0.068622884,24242,2.4242,0.169060564,9508,1091,10990,1.099,0.076642835,0,143392.4,0,117835,21251,2.1251,23876,2.3876,0.166508127,10599,1.0599,0.073916051,,,,,,,46940,4.694,4.275,5.156526134,,246128,218966,27162,0.124046656,Republican
Arizona,1999,Southwest,2,0,1573,0.1573,0.010125882,3699,0.3699,0.023811593,16642,1.6642,0.107129638,11025,14141,5795,0.5795,0.037304185,4693,0.4693,0.030210275,11572,1.1572,0.074492499,26363,2.6363,0.169706684,10031,1086,11395,1.1395,0.073353096,0,155344.5,0,124922.3,22272,2.2272,25166,2.5166,0.16200123,11117,1.1117,0.071563525,,,,,,,49340,4.934,4.458333333,5.191295882,,267886,237884,30002,0.126120294,Republican
Arizona,2000,Southwest,2,0.049211216,1739,0.1739,0.010564262,3853,0.3853,0.023406613,17680,1.768,0.107404338,11853,15067,5715,0.5715,0.034718088,4887,0.4887,0.029688066,12084,1.2084,0.073409164,27473,2.7473,0.166895893,10659,1215,11749,1.1749,0.071374071,8100.737,164611.6,49211.21598,135573.8,23528,2.3528,26920,2.692,0.16353647,11874,1.1874,0.072133434,,,,,,,47720,4.772,3.983333333,5.216460436,,285874,254098,31776,0.125054113,Republican
Arizona,2001,Southwest,2,0.048755883,1564,0.1564,0.009120906,3298,0.3298,0.019233214,18515,1.8515,0.107975427,12292,15591,5098,0.5098,0.02973042,5309,0.5309,0.030960926,13226,1.3226,0.077131137,28713,2.8713,0.167447931,10772,1232,12211,1.2211,0.071211879,8360.376,171474.2,48755.88281,142097.8,24135,2.4135,27883,2.7883,0.162607553,12004,1.2004,0.0700047,,,,,,,52390,5.239,4.725,5.234198785,,318542,284384,34158,0.120112243,Republican
Arizona,2002,Southwest,2,0.047250237,1778,0.1778,0.009910079,3022,0.3022,0.01684379,19045,1.9045,0.106151551,12448,16296,5211,0.5211,0.029044669,6035,0.6035,0.033637417,12997,1.2997,0.072441675,29728,2.9728,0.165695631,11152,1438,12929,1.2929,0.072062662,8477.321,179413.3,47250.2373,147455.2,24770,2.477,28744,2.8744,0.160211088,12590,1.259,0.07017317,,,,,,,50270,5.027,6.141666667,5.253854634,,352895,314672,38223,0.12146934,Republican
Arizona,2003,Southwest,2,0.045093162,1656,0.1656,0.008591386,3223,0.3223,0.016721037,22478,2.2478,0.116616654,13324,17593,5560,0.556,0.028845475,6047,0.6047,0.031372049,14713,1.4713,0.076331561,29734,2.9734,0.154261037,11024,1602,13811,1.3811,0.071651953,8691.761,192751.2,45093.16155,156408.8,25926,2.5926,30917,3.0917,0.160398483,12626,1.2626,0.065504132,,,,,,,48660,4.866,5.783333333,5.28499709,,388542,350650,37892,0.10806217,Democrat
Arizona,2003,Southwest,2,0.045093162,1656,0.1656,0.008591386,3223,0.3223,0.016721037,22478,2.2478,0.116616654,13324,17593,5560,0.556,0.028845475,6047,0.6047,0.031372049,14713,1.4713,0.076331561,29734,2.9734,0.154261037,11024,1602,13811,1.3811,0.071651953,8691.761,192751.2,45093.16155,156408.8,25926,2.5926,30917,3.0917,0.160398483,12626,1.2626,0.065504132,,,,,,,48660,4.866,5.783333333,5.28499709,,388542,350650,37892,0.10806217,Republican
Arizona,2004,Southwest,2,0.046915254,1908,0.1908,0.009288251,3675,0.3675,0.017890107,20046,2.0046,0.097585055,14324,18401,6472,0.6472,0.03150606,6419,0.6419,0.031248053,14757,1.4757,0.071837905,30944,3.0944,0.150637131,11585,1954,14735,1.4735,0.071730808,9637.369,205420.8,46915.25396,170443,27487,2.7487,32725,3.2725,0.159307139,13539,1.3539,0.065908613,,,,,,,51890,5.189,4.966666667,5.312644416,,407512,369909,37603,0.101654731,Democrat
Arizona,2005,Southwest,2,0.048233668,2039,0.2039,0.008933923,4982,0.4982,0.021828742,19522,1.9522,0.08553607,15053,20342,7106,0.7106,0.031135095,6630,0.663,0.02904949,16229,1.6229,0.071107719,36330,3.633,0.15918069,12548,2054,15560,1.556,0.068176481,11008.428,228231.2,48233.66832,187724.9,29116,2.9116,35395,3.5395,0.155083967,14602,1.4602,0.063978983,,,,,,,52840,5.284,4.666666667,5.358375014,,428018,388870,39148,0.100671175,Democrat
Arizona,2006,Southwest,2,0.053803103,1953,0.1953,0.007867681,5934,0.5934,0.023905182,21678,2.1678,0.087330052,15746,21791,7682,0.7682,0.030947018,7056,0.7056,0.028425171,13484,1.3484,0.054320437,40005,4.0005,0.161160566,13682,2117,17133,1.7133,0.069020472,13355.582,248230.7,53803.10332,207762.6,30529,3.0529,37537,3.7537,0.151218201,15799,1.5799,0.063646439,,,,,,,51910,5.191,4.308333333,5.394855492,,434099,391181,42918,0.109713918,Democrat
Arizona,2007,Southwest,2,0.054913336,1750,0.175,0.00667119,6116,0.6116,0.023314857,24491,2.4491,0.093362356,16875,21354,7554,0.7554,0.02879667,7507,0.7507,0.028617501,13434,1.3434,0.051211869,41105,4.1105,0.156696731,14342,2186,17928,1.7928,0.068343486,14404.976,262322,54913.33552,219579.1,31513,3.1513,38229,3.8229,0.145733107,16528,1.6528,0.063006534,,,,,,,55720,5.572,3.75,5.418834715,,443797,397808,45989,0.115606021,Democrat
Arizona,2008,Southwest,2,0.050713029,1396,0.1396,0.005382341,5842,0.5842,0.022524094,23145,2.3145,0.089236591,16398,19304,7346,0.7346,0.028322834,7708,0.7708,0.029718541,11567,1.1567,0.04459709,40886,4.0886,0.157637815,14962,2388,19435,1.9435,0.074932518,13153.271,259366.7,50713.02908,223495.1,31456,3.1456,35702,3.5702,0.13765067,17350,1.735,0.066893707,,,,,,,52160,5.216,5.791666667,5.413914216,,461317,411142,50175,0.122038128,Democrat
Arizona,2009,Southwest,2,0.045646007,1163,0.1163,0.004767773,5078,0.5078,0.020817499,20004,2.0004,0.082007335,14377,18323,6752,0.6752,0.02768014,7346,0.7346,0.030115271,11776,1.1776,0.048276264,38651,3.8651,0.158451585,13759,2639,19604,1.9604,0.080367516,11134.403,243929.4,45646.00659,212283.6,30090,3.009,32700,3.27,0.134055182,16398,1.6398,0.067224369,,,,,,,48330,4.833,9.666666667,5.387264148,,537991,484480,53511,0.11045038,Republican
Arizona,2009,Southwest,2,0.045646007,1163,0.1163,0.004767773,5078,0.5078,0.020817499,20004,2.0004,0.082007335,14377,18323,6752,0.6752,0.02768014,7346,0.7346,0.030115271,11776,1.1776,0.048276264,38651,3.8651,0.158451585,13759,2639,19604,1.9604,0.080367516,11134.403,243929.4,45646.00659,212283.6,30090,3.009,32700,3.27,0.134055182,16398,1.6398,0.067224369,,,,,,,48330,4.833,9.666666667,5.387264148,,537991,484480,53511,0.11045038,Democrat
Arizona,2010,Southwest,2,0.043189066,1446,0.1446,0.005825712,5773,0.5773,0.023258531,21343,2.1343,0.085987672,14225,18267,7193,0.7193,0.028979493,7082,0.7082,0.028532291,13413,1.3413,0.054038919,37213,3.7213,0.149925466,13480,2830,19670,1.967,0.079247411,10719.958,248210,43189.06571,216223.6,30689,3.0689,32492,3.2492,0.130905282,16310,1.631,0.065710487,,,,,,,50350,5.035,10.3,5.394819275,,608390,559569,48821,0.087247507,Republican
Arizona,2011,Southwest,2,0.047549229,1676,0.1676,0.006497439,6432,0.6432,0.024935278,22212,2.2212,0.086110446,14253,19278,7324,0.7324,0.028393342,6845,0.6845,0.026536377,13885,1.3885,0.05382872,36730,3.673,0.142393151,14007,2879,20170,2.017,0.078194115,12265.219,257947.8,47549.22895,227203.3,31580,3.158,33531,3.3531,0.129991417,16886,1.6886,0.065462857,,,,,,,52270,5.227,9.433333333,5.411531828,,606770,552210,54560,0.098802992,Republican
Arizona,2012,Southwest,2,0.048441907,1316,0.1316,0.004905162,6436,0.6436,0.023989074,23558,2.3558,0.087808362,14932,19483,7281,0.7281,0.027138665,6909,0.6909,0.0257521,15864,1.5864,0.05913031,37335,3.7335,0.139159741,14036,2985,20389,2.0389,0.075996464,12996.421,268288.8,48441.90663,236431.4,32261,3.2261,34415,3.4415,0.128275947,17021,1.7021,0.063442827,,,,,,,48450,4.845,8.35,5.428602543,,544573,488543,56030,0.11468796,Republican
Arizona,2013,Southwest,2,0.048952522,1674,0.1674,0.006082869,6182,0.6182,0.022463736,21132,2.1132,0.076788042,14640,19229,7114,0.7114,0.025850375,7673,0.7673,0.027881632,15858,1.5858,0.057623735,39272,3.9272,0.142703955,14136,2796,20741,2.0741,0.075367252,13471.69,275199.1,48952.52201,242030.3,33037,3.3037,33869,3.3869,0.123070897,16932,1.6932,0.061526364,,,,,,,48310,4.831,7.816666667,5.439647009,,546178,486781,59397,0.122019964,Republican
Arizona,2014,Southwest,2,0.04717325,1718,0.1718,0.006037098,6563,0.6563,0.023062559,21976,2.1976,0.077224256,14787,20232,7331,0.7331,0.025761332,8276,0.8276,0.029082087,15133,1.5133,0.05317777,40239,4.0239,0.14140093,14331,2838,21243,2.1243,0.074648474,13424.271,284573.8,47173.24996,253711.6,34068,3.4068,35019,3.5019,0.123057709,17169,1.7169,0.060332329,,,,,,,54340,5.434,6.791666667,5.454194913,,576978,517428,59550,0.115088476,Republican
Arizona,2015,Southwest,2,0.046184623,1805,0.1805,0.006075479,4601,0.4601,0.015486582,22199,2.2199,0.074719981,15173,20941,7293,0.7293,0.024547629,8909,0.8909,0.02998695,15538,1.5538,0.052299611,42090,4.209,0.141671427,14861,2777,22187,2.2187,0.07467959,13721.262,297095.9,46184.62254,267474.1,34963,3.4963,36114,3.6114,0.121556709,17638,1.7638,0.059368036,,,,,,,51810,5.181,6.075,5.472896658,,624357,567054,57303,0.101053868,Republican
Arizona,2016,Southwest,2,0.048233375,2582.4,0.25824,0.008292961,3908.1,0.39081,0.012550233,26265.3,2.62653,0.084346778,17905.1,22717.1,9872.6,0.98726,0.031704264,10729.7,1.07297,0.034456702,22081.7,2.20817,0.070911821,49016.2,4.90162,0.157407627,17554.2,3873.5,26442.7,2.64427,0.08491647,15019.709,311396.6,48233.37506,279696.7,35827,3.5827,40622.2,4.06222,0.130451649,21427.7,2.14277,0.068811606,,,,,,,55080,5.508,5.483333333,5.493313866,,660833,599787,61046,0.101779465,
Arizona,2017,Southwest,2,0.045929318,2392.9,0.23929,0.00718375,4374,0.4374,0.013131231,25753.7,2.57537,0.077315453,18676.6,25116.5,10698.5,1.06985,0.032118079,11582.9,1.15829,0.034773146,24472,2.4472,0.073467648,50837.8,5.08378,0.152620692,19043.3,4018.8,28747.4,2.87474,0.086302871,15299.01,333099,45929.31831,297261.5,37651,3.7651,43793.1,4.37931,0.131471725,23062.1,2.30621,0.069234972,,,,,,,58660,5.866,4.975,5.522573329,,674712,613125,61587,0.100447706,
Arizona,2018,Southwest,2,0.047084931,2344.4,0.23444,0.006767932,4122.7,0.41227,0.011901617,28454.4,2.84544,0.08214359,18814.4,25702.8,11315.2,1.13152,0.032665287,12419.1,1.24191,0.035852081,24935.8,2.49358,0.071985919,53409.7,5.34097,0.154185803,20588.1,4057.3,30051.7,3.00517,0.086754756,16310.14,346398.3,47084.93084,315459,39285,3.9285,44517.2,4.45172,0.128514488,24645.4,2.46454,0.071147578,,,,,,,57540,5.754,4.808333333,5.539575752,,696507,634179,62328,0.0982814,
Arizona,2019,Southwest,2,0.050504991,2463.6,0.24636,0.006850075,3963.6,0.39636,0.011020846,31171.9,3.11719,0.086673913,18537.1,26454.2,11628.7,1.16287,0.032333766,14728.8,1.47288,0.040953639,25721.5,2.57215,0.071518998,54973.3,5.49733,0.152854045,21501.6,4255.9,31467.9,3.14679,0.087496945,18163.903,359645.7,50504.99144,337214.1,40519,4.0519,44991.3,4.49913,0.125098952,25757.5,2.57575,0.071619096,,,,,,,62120,6.212,4.808333333,5.555874872,,749554,685729,63825,0.093076128,
Arizona,2020,Southwest,2,0.048649379,1877.3,0.18773,0.00517728,4815.5,0.48155,0.013280346,32037.2,3.20372,0.088353256,19379.8,26956.4,10702.6,1.07026,0.029515986,15126.5,1.51265,0.041716365,28058.8,2.80588,0.077381492,56412.7,5.64127,0.155576822,21448.7,3988.7,31303.5,3.13035,0.086329834,17640.435,362603.5,48649.37873,374311.8,40605,4.0605,46336.2,4.63362,0.127787514,25437.4,2.54374,0.070152108,,,,,,,57240,5.724,7.841666667,5.559431992,,750722,685084,65638,0.095810149,
Arizona,2021,Southwest,2,0.053352745,1625.7,0.16257,0.004159873,6148.2,0.61482,0.015732135,35303.9,3.53039,0.090336311,19411.3,26780.1,13277.1,1.32771,0.033973704,16998.3,1.69983,0.043495583,29865.3,2.98653,0.076419915,60677.7,6.06777,0.155263287,24609.5,4274.3,33348.7,3.33487,0.085333307,20850.53,390805.2,53352.74454,409885.7,46023,4.6023,46191.4,4.61914,0.118195459,28883.8,2.88838,0.073908433,,,,,,,54760,5.476,5.075,5.591960334,,706466,640281,66185,0.103368677,
Arizona,2022,Southwest,2,0.060368172,1758.4,0.17584,0.004358147,4927.2,0.49272,0.012211933,36433.7,3.64337,0.09029995,19052,26432.4,14340.6,1.43406,0.035542793,17467.7,1.74677,0.043293227,27654.4,2.76544,0.06854069,67711.8,6.77118,0.167821883,26771.3,4515.1,34893.7,3.48937,0.086483101,"24,357",403474.2,60368.17224,430083.5,50123,5.0123,45484.4,4.54844,0.112731867,31286.4,3.12864,0.077542505,,,,,,,53980,5.398,3.825,5.605815769,,696398,641753,54645,0.085149582,
Arkansas,1997,Southeast,3,0,2325,0.2325,0.038836995,629,0.0629,0.010506869,16193,1.6193,0.270489229,4362,5129,3829,0.3829,0.063959937,1935,0.1935,0.032322402,2467,0.2467,0.041208975,7075,0.7075,0.118181393,2463,349,5748,0.5748,0.096015074,0,59865.6,0,,16074,1.6074,9491,0.9491,0.158538459,2812,0.2812,0.046971884,,,,,,,56310,5.631,5.108333333,4.77717734,,234160,206311,27849,0.134985532,Republican
Arkansas,1998,Southeast,3,0,2071,0.2071,0.033166513,681,0.0681,0.010906034,15962,1.5962,0.255627177,4699,5375,4011,0.4011,0.064235096,2169,0.2169,0.034735957,2714,0.2714,0.043463987,7186,0.7186,0.115081875,2416,343,5849,0.5849,0.093670177,0,62442.5,0,55686.3,16862,1.6862,10074,1.0074,0.161332426,2759,0.2759,0.04418465,,,,,,,62930,6.293,5.05,4.795480283,,246128,218966,27162,0.124046656,Republican
Arkansas,1999,Southeast,3,0,2281,0.2281,0.034138172,666,0.0666,0.009967568,16976,1.6976,0.254068219,4918,5717,4182,0.4182,0.062589143,2257,0.2257,0.03377898,2968,0.2968,0.044420033,7823,0.7823,0.117081508,2493,357,5996,0.5996,0.089738045,0,66816.7,0,57922.1,17839,1.7839,10635,1.0635,0.159166795,2850,0.285,0.042654007,,,,,,,61500,6.15,4.533333333,4.824885023,,267886,237884,30002,0.126120294,Republican
Arkansas,2000,Southeast,3,0.07082392,2286,0.2286,0.033241239,614,0.0614,0.008928312,16650,1.665,0.242111386,5170,5657,4185,0.4185,0.060855024,2224,0.2224,0.032339683,3296,0.3296,0.047927876,7684,0.7684,0.111734768,2461,368,6121,0.6121,0.089006834,4870.561,68770,70823.92031,60886.2,18878,1.8878,10827,1.0827,0.157437836,2829,0.2829,0.041137124,,,,,,,63930,6.393,4.175,4.837399024,,285874,254098,31776,0.125054113,Republican
Arkansas,2001,Southeast,3,0.07063241,2345,0.2345,0.033214639,737,0.0737,0.010438886,15689,1.5689,0.222219389,5461,5952,4037,0.4037,0.057180169,2448,0.2448,0.034673533,3167,0.3167,0.044857467,8117,0.8117,0.114969392,2669,372,6207,0.6207,0.087916104,4986.747,70601.4,70632.40956,64168.6,19615,1.9615,11413,1.1413,0.161654018,3041,0.3041,0.0430728,,,,,,,67110,6.711,4.758333333,4.848813313,,318542,284384,34158,0.120112243,Republican
Arkansas,2002,Southeast,3,0.069993536,2113,0.2113,0.028573206,664,0.0664,0.008978991,16655,1.6655,0.225218525,5717,6267,4187,0.4187,0.056619031,2660,0.266,0.035970056,3222,0.3222,0.043569744,8382,0.8382,0.113346243,2983,404,6419,0.6419,0.086801424,5176.05,73950.4,69993.53621,65698.8,20268,2.0268,11984,1.1984,0.162054566,3387,0.3387,0.045800969,,,,,,,61670,6.167,5.333333333,4.868940527,,352895,314672,38223,0.12146934,Republican
Arkansas,2003,Southeast,3,0.065784108,2686,0.2686,0.034339571,632,0.0632,0.008079899,17465,1.7465,0.223283916,6187,6659,4339,0.4339,0.055472597,2971,0.2971,0.037983196,3359,0.3359,0.04294364,8302,0.8302,0.106138166,3138,429,6680,0.668,0.085401464,5145.554,78218.8,65784.10817,69656.4,21208,2.1208,12846,1.2846,0.164231617,3567,0.3567,0.045602847,,,,,,,62590,6.259,5.758333333,4.893311149,,388542,350650,37892,0.10806217,Republican
Arkansas,2004,Southeast,3,0.065946363,3230,0.323,0.038168615,698,0.0698,0.008248202,18913,1.8913,0.223493196,6791,6807,4560,0.456,0.053885104,3198,0.3198,0.037790474,3380,0.338,0.039941152,7940,0.794,0.093826256,3343,436,6932,0.6932,0.081914812,5580.678,84624.5,65946.36305,74308.7,22293,2.2293,13598,1.3598,0.160686326,3779,0.3779,0.044656098,,,,,,,65040,6.504,5.583333333,4.927496116,,407512,369909,37603,0.101654731,Republican
Arkansas,2005,Southeast,3,0.072968642,2862,0.2862,0.0319384,725,0.0725,0.008090615,18834,1.8834,0.210177436,7256,7188,4806,0.4806,0.053632407,3952,0.3952,0.044102221,3566,0.3566,0.039794666,8475,0.8475,0.094576498,3381,434,7129,0.7129,0.079555853,6538.72,89610,72968.64189,77990.4,23574,2.3574,14444,1.4444,0.161187367,3815,0.3815,0.042573374,,,,,,,65220,6.522,5.258333333,4.952356477,,428018,388870,39148,0.100671175,Republican
Arkansas,2006,Southeast,3,0.074331919,2888,0.2888,0.030598244,942,0.0942,0.009980452,19393,1.9393,0.205468059,7532,7185,4953,0.4953,0.052476837,3761,0.3761,0.039847644,3619,0.3619,0.03834316,8607,0.8607,0.091190821,3411,456,7382,0.7382,0.078211995,7015.781,94384.5,74331.91891,82891.6,24523,2.4523,14717,1.4717,0.155926026,3867,0.3867,0.04097071,,,,,,,65360,6.536,5.25,4.974900679,,434099,391181,42918,0.109713918,Republican
Arkansas,2007,Southeast,3,0.076244613,2391,0.2391,0.024662655,1453,0.1453,0.014987385,17467,1.7467,0.180168379,7688,6956,4632,0.4632,0.047778092,4798,0.4798,0.049490346,3979,0.3979,0.041042536,9249,0.9249,0.095401462,3458,462,7374,0.7374,0.076061237,7391.778,96948.2,76244.6131,88410.7,25472,2.5472,14644,1.4644,0.151049736,3920,0.392,0.040433964,,,,,,,64490,6.449,5.391666667,4.98653975,,443797,397808,45989,0.115606021,Democrat
Arkansas,2007,Southeast,3,0.076244613,2391,0.2391,0.024662655,1453,0.1453,0.014987385,17467,1.7467,0.180168379,7688,6956,4632,0.4632,0.047778092,4798,0.4798,0.049490346,3979,0.3979,0.041042536,9249,0.9249,0.095401462,3458,462,7374,0.7374,0.076061237,7391.778,96948.2,76244.6131,88410.7,25472,2.5472,14644,1.4644,0.151049736,3920,0.392,0.040433964,,,,,,,64490,6.449,5.391666667,4.98653975,,443797,397808,45989,0.115606021,Republican
Arkansas,2008,Southeast,3,0.076100057,2538,0.2538,0.025647944,1999,0.1999,0.02020104,16224,1.6224,0.163952815,7784,6936,4526,0.4526,0.045737823,4372,0.4372,0.044181565,3980,0.398,0.04022018,9482,0.9482,0.095821042,3574,480,7752,0.7752,0.078338401,7530.504,98955.3,76100.0573,92435.6,26147,2.6147,14720,1.472,0.148754033,4054,0.4054,0.040967993,,,,,,,61810,6.181,5.441666667,4.99543906,,461317,411142,50175,0.122038128,Democrat
Arkansas,2009,Southeast,3,0.076939662,2633,0.2633,0.027127857,2520,0.252,0.025963616,13971,1.3971,0.143943523,6986,6833,3954,0.3954,0.04073815,4469,0.4469,0.046044206,4263,0.4263,0.043921784,9802,0.9802,0.100990223,3364,526,7868,0.7868,0.081064179,7467.679,97058.9,76939.66241,90992.3,25712,2.5712,13819,1.3819,0.142377464,3890,0.389,0.040078756,,,,,,,60510,6.051,7.725,4.987035365,,537991,484480,53511,0.11045038,Democrat
Arkansas,2010,Southeast,3,0.07434259,2246,0.2246,0.022086734,2633,0.2633,0.025892418,15041,1.5041,0.147910316,7269,7096,4280,0.428,0.042088701,4121,0.4121,0.040525125,4489,0.4489,0.044143967,10381,1.0381,0.102084767,3351,539,7849,0.7849,0.077185564,7559.898,101690,74342.59023,94127,26513,2.6513,14365,1.4365,0.141262661,3890,0.389,0.038253516,,,,,,,61200,6.12,7.858333333,5.007278247,,608390,559569,48821,0.087247507,Democrat
