geoname,year,region,geocode,taxrevenueratio,  AGR,AGRm,AGRr,  MIN,MINm,MINr,  MAN,MANm,MANr,  Wholesale trade,  Retail trade,  TandW,TandWm,TandWr,  INF,INFm,INFr,   FandI,FandIm,FandIr,   RE,Rem,REr,"   Professional, scientific, and technical services",   Educational services,   HS,HSm,HSr,STR,GDP,taxrevenue,SPI,PIEPC,PIEPCm,TRADE,TRADEm,TRADEr,PSTE,PSTEm,PSTEr,igt,lg(igt),c,p,lg(pl),wapw,MEHI,MEHIm,unemployrate,lg(gdp),lg(ml),granttotaloutlay,federalfunds,trustfunds,constraintratio,stategovernorparty,prediction,taxeffort
Alaska,2022,Far West,1,0.048255891,408.7,0.00451,0.00812281,6013.8,-0.08865,0.119522768,1261.8,-0.00259,0.025077959,1256.9,2318.7,7346.6,0.73466,0.146011833,1626,0.01213,0.032316342,1087.3,0.10873,0.021609815,5618,0.03347,0.111656342,1966.5,192.8,4557.5,0.00625,0.09057917,"2,428",50315.1,48255.89137,50349.7,59179,0.5197,3575.6,0.35756,0.071064154,2159.3,0.01161,0.042915546,,,,,,,59910,-0.148,-2.408333333,4.70169834,,696398,641753,54645,0.085149582,,,0
Arizona,1997,Southwest,2,0,1271,0.1271,0.009598393,3767,,0.028447794,11872,1.1872,0.089655485,9102,11930,5423,,0.040953647,3744,,0.028274102,8343,0.8343,0.06300503,23539,,0.177762842,8785,1017,10584,,0.079928711,0,132418,0,,20364,,21032,2.1032,0.15883037,9802,,0.074023169,,,,,,,44990,4.499,,5.121947024,,234160,206311,27849,0.134985532,Republican,,#DIV/0!
Arizona,1998,Southwest,2,0,1457,0.1457,0.010160929,3611,-0.0156,0.025182646,13927,1.3927,0.097125092,10410,13466,5586,0.0163,0.03895604,4316,0.0572,0.030099224,9840,0.984,0.068622884,24242,0.0703,0.169060564,9508,1091,10990,0.0406,0.076642835,0,143392.4,0,117835,21251,0.0887,23876,2.3876,0.166508127,10599,0.0797,0.073916051,,,,,,,46940,4.694,-0.35,5.156526134,,246128,218966,27162,0.124046656,Republican,,#DIV/0!
Arizona,1999,Southwest,2,0,1573,0.1573,0.010125882,3699,0.0088,0.023811593,16642,1.6642,0.107129638,11025,14141,5795,0.0209,0.037304185,4693,0.0377,0.030210275,11572,1.1572,0.074492499,26363,0.2121,0.169706684,10031,1086,11395,0.0405,0.073353096,0,155344.5,0,124922.3,22272,0.1021,25166,2.5166,0.16200123,11117,0.0518,0.071563525,,,,,,,49340,4.934,0.183333333,5.191295882,,267886,237884,30002,0.126120294,Republican,,#DIV/0!
Arizona,2000,Southwest,2,0.049211216,1739,0.1739,0.010564262,3853,0.0154,0.023406613,17680,1.768,0.107404338,11853,15067,5715,-0.008,0.034718088,4887,0.0194,0.029688066,12084,1.2084,0.073409164,27473,0.111,0.166895893,10659,1215,11749,0.0354,0.071374071,8100.737,164611.6,49211.21598,135573.8,23528,0.1256,26920,2.692,0.16353647,11874,0.0757,0.072133434,,,,,,,47720,4.772,-0.475,5.216460436,,285874,254098,31776,0.125054113,Republican,0.081642857,1.659029458
Arizona,2001,Southwest,2,0.048755883,1564,0.1564,0.009120906,3298,-0.0555,0.019233214,18515,1.8515,0.107975427,12292,15591,5098,-0.0617,0.02973042,5309,0.0422,0.030960926,13226,1.3226,0.077131137,28713,0.124,0.167447931,10772,1232,12211,0.0462,0.071211879,8360.376,171474.2,48755.88281,142097.8,24135,0.0607,27883,2.7883,0.162607553,12004,0.013,0.0700047,,,,,,,52390,5.239,0.741666667,5.234198785,,318542,284384,34158,0.120112243,Republican,0.079560585,1.631815078
Arizona,2002,Southwest,2,0.047250237,1778,0.1778,0.009910079,3022,-0.0276,0.01684379,19045,1.9045,0.106151551,12448,16296,5211,0.0113,0.029044669,6035,0.0726,0.033637417,12997,1.2997,0.072441675,29728,0.1015,0.165695631,11152,1438,12929,0.0718,0.072062662,8477.321,179413.3,47250.2373,147455.2,24770,0.0635,28744,2.8744,0.160211088,12590,0.0586,0.07017317,,,,,,,50270,5.027,1.416666667,5.253854634,,352895,314672,38223,0.12146934,Republican,0.081073426,1.715831097
Arizona,2003,Southwest,2,0.045093162,1656,0.1656,0.008591386,3223,0.0201,0.016721037,22478,2.2478,0.116616654,13324,17593,5560,0.0349,0.028845475,6047,0.0012,0.031372049,14713,1.4713,0.076331561,29734,0.0006,0.154261037,11024,1602,13811,0.0882,0.071651953,8691.761,192751.2,45093.16155,156408.8,25926,0.1156,30917,3.0917,0.160398483,12626,0.0036,0.065504132,,,,,,,48660,4.866,-0.358333334,5.28499709,,388542,350650,37892,0.10806217,Democrat,0.077933871,1.728285788
Arizona,2004,Southwest,2,0.046915254,1908,0.1908,0.009288251,3675,0.0452,0.017890107,20046,2.0046,0.097585055,14324,18401,6472,0.0912,0.03150606,6419,0.0372,0.031248053,14757,1.4757,0.071837905,30944,0.121,0.150637131,11585,1954,14735,0.0924,0.071730808,9637.369,205420.8,46915.25396,170443,27487,0.1561,32725,3.2725,0.159307139,13539,0.0913,0.065908613,,,,,,,51890,5.189,-0.816666666,5.312644416,,407512,369909,37603,0.101654731,Democrat,0.081145184,1.729611951
Arizona,2005,Southwest,2,0.048233668,2039,0.2039,0.008933923,4982,0.1307,0.021828742,19522,1.9522,0.08553607,15053,20342,7106,0.0634,0.031135095,6630,0.0211,0.02904949,16229,1.6229,0.071107719,36330,0.5386,0.15918069,12548,2054,15560,0.0825,0.068176481,11008.428,228231.2,48233.66832,187724.9,29116,0.1629,35395,3.5395,0.155083967,14602,0.1063,0.063978983,,,,,,,52840,5.284,-0.3,5.358375014,,428018,388870,39148,0.100671175,Democrat,0.081161118,1.68266527
Arizona,2006,Southwest,2,0.053803103,1953,0.1953,0.007867681,5934,0.0952,0.023905182,21678,2.1678,0.087330052,15746,21791,7682,0.0576,0.030947018,7056,0.0426,0.028425171,13484,1.3484,0.054320437,40005,0.3675,0.161160566,13682,2117,17133,0.1573,0.069020472,13355.582,248230.7,53803.10332,207762.6,30529,0.1413,37537,3.7537,0.151218201,15799,0.1197,0.063646439,,,,,,,51910,5.191,-0.358333334,5.394855492,,434099,391181,42918,0.109713918,Democrat,0.079710102,1.48151496
Arizona,2007,Southwest,2,0.054913336,1750,0.175,0.00667119,6116,0.0182,0.023314857,24491,2.4491,0.093362356,16875,21354,7554,-0.0128,0.02879667,7507,0.0451,0.028617501,13434,1.3434,0.051211869,41105,0.11,0.156696731,14342,2186,17928,0.0795,0.068343486,14404.976,262322,54913.33552,219579.1,31513,0.0984,38229,3.8229,0.145733107,16528,0.0729,0.063006534,,,,,,,55720,5.572,-0.558333333,5.418834715,,443797,397808,45989,0.115606021,Democrat,0.077190265,1.405674297
Arizona,2008,Southwest,2,0.050713029,1396,0.1396,0.005382341,5842,-0.0274,0.022524094,23145,2.3145,0.089236591,16398,19304,7346,-0.0208,0.028322834,7708,0.0201,0.029718541,11567,1.1567,0.04459709,40886,-0.0219,0.157637815,14962,2388,19435,0.1507,0.074932518,13153.271,259366.7,50713.02908,223495.1,31456,-0.0057,35702,3.5702,0.13765067,17350,0.0822,0.066893707,,,,,,,52160,5.216,2.041666667,5.413914216,,461317,411142,50175,0.122038128,Democrat,0.077612857,1.530432288
Arizona,2009,Southwest,2,0.045646007,1163,0.1163,0.004767773,5078,-0.0764,0.020817499,20004,2.0004,0.082007335,14377,18323,6752,-0.0594,0.02768014,7346,-0.0362,0.030115271,11776,1.1776,0.048276264,38651,-0.2235,0.158451585,13759,2639,19604,0.0169,0.080367516,11134.403,243929.4,45646.00659,212283.6,30090,-0.1366,32700,3.27,0.134055182,16398,-0.0952,0.067224369,,,,,,,48330,4.833,3.875,5.387264148,,537991,484480,53511,0.11045038,Republican,0.079024651,1.73125003
Arizona,2010,Southwest,2,0.043189066,1446,0.1446,0.005825712,5773,0.0695,0.023258531,21343,2.1343,0.085987672,14225,18267,7193,0.0441,0.028979493,7082,-0.0264,0.028532291,13413,1.3413,0.054038919,37213,-0.1438,0.149925466,13480,2830,19670,0.0066,0.079247411,10719.958,248210,43189.06571,216223.6,30689,0.0599,32492,3.2492,0.130905282,16310,-0.0088,0.065710487,,,,,,,50350,5.035,0.633333333,5.394819275,,608390,559569,48821,0.087247507,Republican,0.079713989,1.845698377
Arizona,2011,Southwest,2,0.047549229,1676,0.1676,0.006497439,6432,0.0659,0.024935278,22212,2.2212,0.086110446,14253,19278,7324,0.0131,0.028393342,6845,-0.0237,0.026536377,13885,1.3885,0.05382872,36730,-0.0483,0.142393151,14007,2879,20170,0.05,0.078194115,12265.219,257947.8,47549.22895,227203.3,31580,0.0891,33531,3.3531,0.129991417,16886,0.0576,0.065462857,,,,,,,52270,5.227,-0.866666667,5.411531828,,606770,552210,54560,0.098802992,Republican,0.080346249,1.689748723
Arizona,2012,Southwest,2,0.048441907,1316,0.1316,0.004905162,6436,0.0004,0.023989074,23558,2.3558,0.087808362,14932,19483,7281,-0.0043,0.027138665,6909,0.0064,0.0257521,15864,1.5864,0.05913031,37335,0.0605,0.139159741,14036,2985,20389,0.0219,0.075996464,12996.421,268288.8,48441.90663,236431.4,32261,0.0681,34415,3.4415,0.128275947,17021,0.0135,0.063442827,,,,,,,48450,4.845,-1.083333333,5.428602543,,544573,488543,56030,0.11468796,Republican,0.077402873,1.59784942
Arizona,2013,Southwest,2,0.048952522,1674,0.1674,0.006082869,6182,-0.0254,0.022463736,21132,2.1132,0.076788042,14640,19229,7114,-0.0167,0.025850375,7673,0.0764,0.027881632,15858,1.5858,0.057623735,39272,0.1937,0.142703955,14136,2796,20741,0.0352,0.075367252,13471.69,275199.1,48952.52201,242030.3,33037,0.0776,33869,3.3869,0.123070897,16932,-0.0089,0.061526364,,,,,,,48310,4.831,-0.533333333,5.439647009,,546178,486781,59397,0.122019964,Republican,0.080146763,1.637234605
Arizona,2014,Southwest,2,0.04717325,1718,0.1718,0.006037098,6563,0.0381,0.023062559,21976,2.1976,0.077224256,14787,20232,7331,0.0217,0.025761332,8276,0.0603,0.029082087,15133,1.5133,0.05317777,40239,0.0967,0.14140093,14331,2838,21243,0.0502,0.074648474,13424.271,284573.8,47173.24996,253711.6,34068,0.1031,35019,3.5019,0.123057709,17169,0.0237,0.060332329,,,,,,,54340,5.434,-1.025,5.454194913,,576978,517428,59550,0.115088476,Republican,0.079847511,1.692643839
Arizona,2015,Southwest,2,0.046184623,1805,0.1805,0.006075479,4601,-0.1962,0.015486582,22199,2.2199,0.074719981,15173,20941,7293,-0.0038,0.024547629,8909,0.0633,0.02998695,15538,1.5538,0.052299611,42090,0.1851,0.141671427,14861,2777,22187,0.0944,0.07467959,13721.262,297095.9,46184.62254,267474.1,34963,0.0895,36114,3.6114,0.121556709,17638,0.0469,0.059368036,,,,,,,51810,5.181,-0.716666667,5.472896658,,624357,567054,57303,0.101053868,Republican,0.080202531,1.736563509
Arizona,2016,Southwest,2,0.048233375,2582.4,0.25824,0.008292961,3908.1,-0.06929,0.012550233,26265.3,2.62653,0.084346778,17905.1,22717.1,9872.6,0.25796,0.031704264,10729.7,0.18207,0.034456702,22081.7,2.20817,0.070911821,49016.2,0.69262,0.157407627,17554.2,3873.5,26442.7,0.42557,0.08491647,15019.709,311396.6,48233.37506,279696.7,35827,0.0864,40622.2,4.06222,0.130451649,21427.7,0.37897,0.068811606,,,,,,,55080,5.508,-0.591666667,5.493313866,,660833,599787,61046,0.101779465,,,0
Arizona,2017,Southwest,2,0.045929318,2392.9,0.23929,0.00718375,4374,0.04659,0.013131231,25753.7,2.57537,0.077315453,18676.6,25116.5,10698.5,0.08259,0.032118079,11582.9,0.08532,0.034773146,24472,2.4472,0.073467648,50837.8,0.18216,0.152620692,19043.3,4018.8,28747.4,0.23047,0.086302871,15299.01,333099,45929.31831,297261.5,37651,0.1824,43793.1,4.37931,0.131471725,23062.1,0.16344,0.069234972,,,,,,,58660,5.866,-0.508333333,5.522573329,,674712,613125,61587,0.100447706,,,0
Arizona,2018,Southwest,2,0.047084931,2344.4,0.23444,0.006767932,4122.7,-0.02513,0.011901617,28454.4,2.84544,0.08214359,18814.4,25702.8,11315.2,0.06167,0.032665287,12419.1,0.08362,0.035852081,24935.8,2.49358,0.071985919,53409.7,0.25719,0.154185803,20588.1,4057.3,30051.7,0.13043,0.086754756,16310.14,346398.3,47084.93084,315459,39285,0.1634,44517.2,4.45172,0.128514488,24645.4,0.15833,0.071147578,,,,,,,57540,5.754,-0.166666667,5.539575752,,696507,634179,62328,0.0982814,,,0
Arizona,2019,Southwest,2,0.050504991,2463.6,0.24636,0.006850075,3963.6,-0.01591,0.011020846,31171.9,3.11719,0.086673913,18537.1,26454.2,11628.7,0.03135,0.032333766,14728.8,0.23097,0.040953639,25721.5,2.57215,0.071518998,54973.3,0.15636,0.152854045,21501.6,4255.9,31467.9,0.14162,0.087496945,18163.903,359645.7,50504.99144,337214.1,40519,0.1234,44991.3,4.49913,0.125098952,25757.5,0.11121,0.071619096,,,,,,,62120,6.212,0,5.555874872,,749554,685729,63825,0.093076128,,,0
Arizona,2020,Southwest,2,0.048649379,1877.3,0.18773,0.00517728,4815.5,0.08519,0.013280346,32037.2,3.20372,0.088353256,19379.8,26956.4,10702.6,-0.09261,0.029515986,15126.5,0.03977,0.041716365,28058.8,2.80588,0.077381492,56412.7,0.14394,0.155576822,21448.7,3988.7,31303.5,-0.01644,0.086329834,17640.435,362603.5,48649.37873,374311.8,40605,0.0086,46336.2,4.63362,0.127787514,25437.4,-0.03201,0.070152108,,,,,,,57240,5.724,3.033333334,5.559431992,,750722,685084,65638,0.095810149,,,0
Arizona,2021,Southwest,2,0.053352745,1625.7,0.16257,0.004159873,6148.2,0.13327,0.015732135,35303.9,3.53039,0.090336311,19411.3,26780.1,13277.1,0.25745,0.033973704,16998.3,0.18718,0.043495583,29865.3,2.98653,0.076419915,60677.7,0.4265,0.155263287,24609.5,4274.3,33348.7,0.20452,0.085333307,20850.53,390805.2,53352.74454,409885.7,46023,0.5418,46191.4,4.61914,0.118195459,28883.8,0.34464,0.073908433,,,,,,,54760,5.476,-2.766666667,5.591960334,,706466,640281,66185,0.103368677,,,0
Arizona,2022,Southwest,2,0.060368172,1758.4,0.17584,0.004358147,4927.2,-0.1221,0.012211933,36433.7,3.64337,0.09029995,19052,26432.4,14340.6,0.10635,0.035542793,17467.7,0.04694,0.043293227,27654.4,2.76544,0.06854069,67711.8,0.70341,0.167821883,26771.3,4515.1,34893.7,0.1545,0.086483101,"24,357",403474.2,60368.17224,430083.5,50123,0.41,45484.4,4.54844,0.112731867,31286.4,0.24026,0.077542505,,,,,,,53980,5.398,-1.25,5.605815769,,696398,641753,54645,0.085149582,,,0
Arkansas,1997,Southeast,3,0,2325,,0.038836995,629,,0.010506869,16193,,0.270489229,4362,5129,3829,,0.063959937,1935,0.1935,0.032322402,2467,,0.041208975,7075,,0.118181393,2463,349,5748,,0.096015074,0,59865.6,0,,16074,,9491,,0.158538459,2812,,0.046971884,,,,,,,56310,5.631,,4.77717734,,234160,206311,27849,0.134985532,Republican,,#DIV/0!
Arkansas,1998,Southeast,3,0,2071,-0.0254,0.033166513,681,0.0052,0.010906034,15962,-0.0231,0.255627177,4699,5375,4011,0.0182,0.064235096,2169,0.2169,0.034735957,2714,0.0247,0.043463987,7186,0.0111,0.115081875,2416,343,5849,0.0101,0.093670177,0,62442.5,0,55686.3,16862,0.0788,10074,0.0583,0.161332426,2759,-0.0053,0.04418465,,,,,,,62930,6.293,-0.058333333,4.795480283,,246128,218966,27162,0.124046656,Republican,,#DIV/0!
Arkansas,1999,Southeast,3,0,2281,0.021,0.034138172,666,-0.0015,0.009967568,16976,0.1014,0.254068219,4918,5717,4182,0.0171,0.062589143,2257,0.2257,0.03377898,2968,0.0254,0.044420033,7823,0.0637,0.117081508,2493,357,5996,0.0147,0.089738045,0,66816.7,0,57922.1,17839,0.0977,10635,0.0561,0.159166795,2850,0.0091,0.042654007,,,,,,,61500,6.15,-0.516666667,4.824885023,,267886,237884,30002,0.126120294,Republican,,#DIV/0!
Arkansas,2000,Southeast,3,0.07082392,2286,0.0005,0.033241239,614,-0.0052,0.008928312,16650,-0.0326,0.242111386,5170,5657,4185,0.0003,0.060855024,2224,0.2224,0.032339683,3296,0.0328,0.047927876,7684,-0.0139,0.111734768,2461,368,6121,0.0125,0.089006834,4870.561,68770,70823.92031,60886.2,18878,0.1039,10827,0.0192,0.157437836,2829,-0.0021,0.041137124,,,,,,,63930,6.393,-0.358333333,4.837399024,,285874,254098,31776,0.125054113,Republican,0.079513607,1.122694239
Arkansas,2001,Southeast,3,0.07063241,2345,0.0059,0.033214639,737,0.0123,0.010438886,15689,-0.0961,0.222219389,5461,5952,4037,-0.0148,0.057180169,2448,0.2448,0.034673533,3167,-0.0129,0.044857467,8117,0.0433,0.114969392,2669,372,6207,0.0086,0.087916104,4986.747,70601.4,70632.40956,64168.6,19615,0.0737,11413,0.0586,0.161654018,3041,0.0212,0.0430728,,,,,,,67110,6.711,0.583333333,4.848813313,,318542,284384,34158,0.120112243,Republican,0.082659538,1.170277752
Arkansas,2002,Southeast,3,0.069993536,2113,-0.0232,0.028573206,664,-0.0073,0.008978991,16655,0.0966,0.225218525,5717,6267,4187,0.015,0.056619031,2660,0.266,0.035970056,3222,0.0055,0.043569744,8382,0.0265,0.113346243,2983,404,6419,0.0212,0.086801424,5176.05,73950.4,69993.53621,65698.8,20268,0.0653,11984,0.0571,0.162054566,3387,0.0346,0.045800969,,,,,,,61670,6.167,0.575,4.868940527,,352895,314672,38223,0.12146934,Republican,0.07822644,1.117623776
Arkansas,2003,Southeast,3,0.065784108,2686,0.0573,0.034339571,632,-0.0032,0.008079899,17465,0.081,0.223283916,6187,6659,4339,0.0152,0.055472597,2971,0.2971,0.037983196,3359,0.0137,0.04294364,8302,-0.008,0.106138166,3138,429,6680,0.0261,0.085401464,5145.554,78218.8,65784.10817,69656.4,21208,0.094,12846,0.0862,0.164231617,3567,0.018,0.045602847,,,,,,,62590,6.259,0.425,4.893311149,,388542,350650,37892,0.10806217,Republican,0.078701624,1.196362258
Arkansas,2004,Southeast,3,0.065946363,3230,0.0544,0.038168615,698,0.0066,0.008248202,18913,0.1448,0.223493196,6791,6807,4560,0.0221,0.053885104,3198,0.3198,0.037790474,3380,0.0021,0.039941152,7940,-0.0362,0.093826256,3343,436,6932,0.0252,0.081914812,5580.678,84624.5,65946.36305,74308.7,22293,0.1085,13598,0.0752,0.160686326,3779,0.0212,0.044656098,,,,,,,65040,6.504,-0.175,4.927496116,,407512,369909,37603,0.101654731,Republican,0.0790427,1.19859074
Arkansas,2005,Southeast,3,0.072968642,2862,-0.0368,0.0319384,725,0.0027,0.008090615,18834,-0.0079,0.210177436,7256,7188,4806,0.0246,0.053632407,3952,0.3952,0.044102221,3566,0.0186,0.039794666,8475,0.0535,0.094576498,3381,434,7129,0.0197,0.079555853,6538.72,89610,72968.64189,77990.4,23574,0.1281,14444,0.0846,0.161187367,3815,0.0036,0.042573374,,,,,,,65220,6.522,-0.325,4.952356477,,428018,388870,39148,0.100671175,Republican,0.074965832,1.027370524
Arkansas,2006,Southeast,3,0.074331919,2888,0.0026,0.030598244,942,0.0217,0.009980452,19393,0.0559,0.205468059,7532,7185,4953,0.0147,0.052476837,3761,0.3761,0.039847644,3619,0.0053,0.03834316,8607,0.0132,0.091190821,3411,456,7382,0.0253,0.078211995,7015.781,94384.5,74331.91891,82891.6,24523,0.0949,14717,0.0273,0.155926026,3867,0.0052,0.04097071,,,,,,,65360,6.536,-0.008333333,4.974900679,,434099,391181,42918,0.109713918,Republican,0.073136699,0.983920501
Arkansas,2007,Southeast,3,0.076244613,2391,-0.0497,0.024662655,1453,0.0511,0.014987385,17467,-0.1926,0.180168379,7688,6956,4632,-0.0321,0.047778092,4798,0.4798,0.049490346,3979,0.036,0.041042536,9249,0.0642,0.095401462,3458,462,7374,-0.0008,0.076061237,7391.778,96948.2,76244.6131,88410.7,25472,0.0949,14644,-0.0073,0.151049736,3920,0.0053,0.040433964,,,,,,,64490,6.449,0.141666667,4.98653975,,443797,397808,45989,0.115606021,Democrat,0.069513694,0.911719416
Arkansas,2008,Southeast,3,0.076100057,2538,0.0147,0.025647944,1999,0.0546,0.02020104,16224,-0.1243,0.163952815,7784,6936,4526,-0.0106,0.045737823,4372,0.4372,0.044181565,3980,0.0001,0.04022018,9482,0.0233,0.095821042,3574,480,7752,0.0378,0.078338401,7530.504,98955.3,76100.0573,92435.6,26147,0.0675,14720,0.0076,0.148754033,4054,0.0134,0.040967993,,,,,,,61810,6.181,0.05,4.99543906,,461317,411142,50175,0.122038128,Democrat,0.070967814,0.932559275
Arkansas,2009,Southeast,3,0.076939662,2633,0.0095,0.027127857,2520,0.0521,0.025963616,13971,-0.2253,0.143943523,6986,6833,3954,-0.0572,0.04073815,4469,0.4469,0.046044206,4263,0.0283,0.043921784,9802,0.032,0.100990223,3364,526,7868,0.0116,0.081064179,7467.679,97058.9,76939.66241,90992.3,25712,-0.0435,13819,-0.0901,0.142377464,3890,-0.0164,0.040078756,,,,,,,60510,6.051,2.283333333,4.987035365,,537991,484480,53511,0.11045038,Democrat,0.073127403,0.950451316
Arkansas,2010,Southeast,3,0.07434259,2246,-0.0387,0.022086734,2633,0.0113,0.025892418,15041,0.107,0.147910316,7269,7096,4280,0.0326,0.042088701,4121,0.4121,0.040525125,4489,0.0226,0.044143967,10381,0.0579,0.102084767,3351,539,7849,-0.0019,0.077185564,7559.898,101690,74342.59023,94127,26513,0.0801,14365,0.0546,0.141262661,3890,0,0.038253516,,,,,,,61200,6.12,0.133333333,5.007278247,,608390,559569,48821,0.087247507,Democrat,0.067831229,0.912414122
Arkansas,2011,Southeast,3,0.074966244,1793,-0.0453,0.016901477,2926,0.0293,0.027581552,15465,0.0424,0.145778778,7095,7011,4556,0.0276,0.042946532,4008,0.4008,0.037780882,5534,0.1045,0.052165519,10795,0.0414,0.101757641,3542,552,7941,0.0092,0.074854787,7952.824,106085.4,74966.24418,100449.5,27559,0.1046,14106,-0.0259,0.132968344,4094,0.0204,0.03859155,,,,,,,61540,6.154,0.05,5.025655618,,606770,552210,54560,0.098802992,Democrat,0.057562639,0.767847446
Arkansas,2012,Southeast,3,0.076212504,2006,0.0213,0.018446791,2740,-0.0186,0.025196514,14633,-0.0832,0.134562261,7235,7177,4672,0.0116,0.042962816,3982,0.3982,0.036617708,4158,-0.1376,0.03823617,11336,0.0541,0.104243682,3399,537,8284,0.0343,0.076178075,8287.744,108745.2,76212.50409,107007.4,28227,0.0668,14412,0.0306,0.132529988,3936,-0.0158,0.036194701,,,,,,,58410,5.841,-0.641666666,5.036410096,,544573,488543,56030,0.11468796,Democrat,0.067528016,0.88604904
Arkansas,2013,Southeast,3,0.07515356,2920,0.0914,0.025557651,2877,0.0137,0.025181289,15760,0.1127,0.137941296,7525,7413,4576,-0.0096,0.040051991,4270,0.427,0.037373689,3810,-0.0348,0.033347483,11145,-0.0191,0.097547953,3551,546,8378,0.0094,0.073329453,8586.407,114251.5,75153.56035,107209.3,28820,0.0593,14938,0.0526,0.130746642,4097,0.0161,0.035859485,,,,,,,64540,6.454,-0.225,5.057861911,,546178,486781,59397,0.122019964,Democrat,0.071521677,0.95167384
Arkansas,2014,Southeast,3,0.075996168,2951,0.0031,0.025149332,3212,0.0335,0.027373655,16171,0.0411,0.137814249,7669,7554,4564,-0.0012,0.038895816,4191,0.4191,0.035716995,4052,0.0242,0.034532394,11096,-0.0049,0.094563534,3616,551,8505,0.0127,0.072482233,8917.322,117339.1,75996.16837,113171.5,29915,0.1095,15223,0.0285,0.129735101,4167,0.007,0.035512459,,,,,,,59580,5.958,-1.141666667,5.069442753,,576978,517428,59550,0.115088476,Democrat,0.066591705,0.876250826
Arkansas,2015,Southeast,3,0.077354992,2965,0.0014,0.025015629,3104,-0.0108,0.026188369,16117,-0.0054,0.135978719,7969,7800,4323,-0.0241,0.036473041,4362,0.4362,0.036802083,3997,-0.0055,0.033722587,11013,-0.0083,0.092916401,3754,537,8779,0.0274,0.074068199,9168.57,118525.9,77354.99161,116632.4,30759,0.0844,15769,0.0546,0.133042651,4291,0.0124,0.036203058,,,,,,,63250,6.325,-0.95,5.073813262,,624357,567054,57303,0.101053868,Democrat,0.064657278,0.835851395
Arkansas,2016,Southeast,3,0.078531246,2271.5,-0.06935,0.018914949,1427.9,-0.16761,0.011890229,17458.7,0.13417,0.145379889,9149.6,8734.2,4837.1,0.05141,0.04027889,4013.9,0.40139,0.033424043,5855.5,0.18585,0.048759183,12617.5,0.16045,0.105066858,4302.3,820.1,10310.8,0.15318,0.085858796,9430.833,120090.2,78531.24568,119758.8,31828,0.1069,17883.8,0.21148,0.148919729,5122.4,0.08314,0.042654605,,,,,,,68510,6.851,-0.966666667,5.079507568,,660833,599787,61046,0.101779465,,,0
