geoname,year,region,taxrevenueratio,AGRm,MINm,MANm,TandWm,INFm,FandIm,Rem,HSm,PIEPCm,TRADEm,PSTEm,MEHIm,unemployrate
New Hampshire,2015,New England,0.032786357,0.0017,-0.001,-0.0036,0.0037,-0.0078,-0.0022,0.037,0.0238,0.1611,-0.004,0.0362,0.282,-0.933333333
New Hampshire,2016,New England,0.033423165,0.00308,0.00143,0.136,0.0199,0.05427,0.1716,0.15037,0.10822,0.0939,0.1175,0.12274,-0.01,-0.508333334
New Hampshire,2017,New England,0.031929684,0.00386,0.00342,-0.06346,0.00075,-0.03304,-0.03459,0.03613,0.04142,0.2204,0.09282,0.08811,-0.232,-0.075
New Hampshire,2018,New England,0.035503899,-0.00266,0.00674,0.00785,0.00425,0.01696,0.01762,-0.06022,0.02102,0.1487,0.02254,0.03948,0.484,-0.183333333
New Hampshire,2019,New England,0.034919863,0.00135,-0.0009,0.00735,-0.00877,0.04839,0.03008,-0.01105,0.02595,0.1255,0.01607,0.04029,0.496,-0.058333333
New Hampshire,2020,New England,0.033746575,0.00039,-0.00175,-0.01394,0.01024,-0.00141,-0.05507,0.10237,-0.01004,-0.0469,0.0315,0.03047,0.122,4.15
New Hampshire,2021,New England,0.03594991,-0.00379,-0.00242,0.09386,0.01846,0.02913,-0.03889,0.0287,0.02248,0.515,0.02115,0.12011,-0.44,-3.316666667
New Hampshire,2022,New England,0.038801781,-0.00647,0.00119,-0.03881,-0.0054,0.04792,0.01859,0.06341,0.02106,0.4321,-0.03008,0.10813,-1.083,-0.9
New Jersey,2000,Mideast,0.050130547,0.0177,0.0011,0.3339,0.0541,-0.0151,0.2749,0.1303,0.1347,0.1834,0.5976,0.1167,-0.168,-0.75
New Jersey,2001,Mideast,0.051513066,-0.0119,0.0007,-0.1937,-0.1443,0.112,0.4051,0.3625,0.0098,0.1273,0.1179,0.0844,0.036,0.583333333
New Jersey,2002,Mideast,0.047198132,0.007,-0.0084,-0.3756,-0.0353,0.2088,0.2941,0.2966,0.1624,0.1242,0.0885,0.0531,0.334,1.533333334
New Jersey,2003,Mideast,0.049201233,-0.0003,-0.0036,0.2904,0.0332,-0.0912,-0.2506,0.4991,0.0747,0.163,0.4741,0.0298,0.052,0.075
New Jersey,2004,Mideast,0.049625786,-0.0046,0.0007,-0.2557,0.1162,0.0417,-0.0965,0.3289,0.1522,0.1742,-0.0521,0.089,-0.322,-0.916666667
New Jersey,2005,Mideast,0.055011546,0.0096,1.00E-04,-0.2991,0.1102,0.0865,0.3801,-0.0734,0.0825,0.1867,0.0757,0.0348,0.936,-0.483333333
New Jersey,2006,Mideast,0.056552231,0.0137,-0.0096,0.207,0.0741,0.0969,0.1642,0.1405,0.0833,0.1803,0.0029,0.0459,0.399,0.175
New Jersey,2007,Mideast,0.061364139,-0.0187,0.0012,0.1656,-0.0355,0.2033,-0.4742,0.2431,-0.0031,0.1439,0.1129,0.2026,-1.27,-0.408333334
New Jersey,2008,Mideast,0.06183632,-0.0027,-0.0108,0.1542,0.0459,0.069,-0.1672,-0.0501,0.1643,0.0981,-0.235,0.2398,0.34,1.241666667
New Jersey,2009,Mideast,0.055880448,0.0195,0.0063,-0.8359,-0.0739,-0.1388,0.2923,-0.0074,0.0577,-0.1047,-0.669,-0.2,-0.035,3.483333333
New Jersey,2010,Mideast,0.052363816,-0.0099,-0.009,-0.0449,0.0789,-0.0531,0.0549,0.2633,-0.0339,0.092,0.1264,-0.0332,-0.352,0.725
New Jersey,2011,Mideast,0.054461914,-0.0098,-0.0029,-0.3869,0.0083,-0.115,-0.0352,0.0562,0.0417,0.0746,-0.0035,0.1438,-0.327,-0.283333333
New Jersey,2012,Mideast,0.05282616,-0.0063,0.0064,-0.3053,-0.0743,0.0753,0.5469,0.0959,0.0812,0.0953,0.0217,0.162,0.391,0.008333333
New Jersey,2013,Mideast,0.054483053,-0.0033,0.0144,-0.0017,0.0101,0.2246,-0.1136,-0.0856,0.0474,0.0721,0.1872,-0.0141,-0.46,-1.008333333
New Jersey,2014,Mideast,0.054274902,0.0018,-0.014,0.1539,-0.0321,-0.0798,-0.4221,-0.1828,0.0927,0.1222,0.2893,0.1244,0.071,-1.641666667
New Jersey,2015,Mideast,0.055432234,0.0049,-0.0039,-0.1781,-0.0279,0.0029,0.0235,0.4122,0.0926,0.0848,0.1559,0.2999,0.383,-1.033333333
New Jersey,2016,Mideast,0.054271994,0.02524,0.01887,0.94326,0.55259,0.411,0.74596,0.91631,0.571,0.1074,0.77453,0.89417,-0.06,-0.758333333
New Jersey,2017,Mideast,0.056094308,0.00905,-0.00621,-0.15243,0.22056,-0.20987,-0.06371,-0.40573,0.22517,0.1129,0.53068,0.18158,0.185,-0.408333334
New Jersey,2018,Mideast,0.058272369,0.00128,-0.00564,0.7486,0.05917,0.19487,-0.03834,-0.05884,0.11955,0.1675,0.18878,0.26492,0.174,-0.525
New Jersey,2019,Mideast,0.06230592,0.01804,0.01627,0.00657,0.01845,0.11634,-0.12094,0.06071,0.19977,0.1598,0.26495,0.23588,1.418,-0.558333333
New Jersey,2020,Mideast,0.063639555,-0.00658,-0.00376,-0.15476,-0.38138,0.0823,0.22829,-0.04702,-0.26764,-0.1134,-0.27979,-0.03032,-0.349,6
New Jersey,2021,Mideast,0.069447129,-0.01184,-0.00091,0.00533,0.36143,0.56083,0.25851,0.35831,0.29366,0.6597,-0.02105,0.62134,-0.094,-2.841666667
New Jersey,2022,Mideast,0.08159803,-0.00627,-0.00672,0.00156,0.17431,0.30817,0.15571,0.70283,0.28927,0.461,-0.52661,0.65002,-0.315,-2.941666666
New Mexico,2000,Southwest,0.067770803,0.0009,-0.0616,0.0034,0.0063,0.0034,-0.0012,0.0157,0.0159,0.1006,0.0059,0.0135,0.224,-0.575
New Mexico,2001,Southwest,0.071486295,0.0114,0.1382,-0.1056,-0.017,0.0117,0.0191,0.0408,0.0111,0.0732,0.024,0.0226,-0.434,-0.066666667
New Mexico,2002,Southwest,0.062492873,-0.0141,-0.0004,-0.0267,0.0028,0.0188,0.0224,0.0464,0.0354,0.0607,0.0244,0.0298,0.298,0.525
New Mexico,2003,Southwest,0.05735121,-0.0032,-0.0802,0.1759,0.0113,0.0059,-0.0065,-0.0489,0.0249,0.0982,0.0339,0.0222,-0.166,0.416666667
New Mexico,2004,Southwest,0.057380841,0.0171,-0.0259,0.2253,0.0193,0.0019,0.0026,0.0015,0.0242,0.1241,0.0317,0.0182,0.531,-0.341666667
New Mexico,2005,Southwest,0.060777222,0.0165,-0.0056,-0.0911,0.0107,0.0096,0.0145,0.0677,0.0139,0.1489,0.0065,0.0007,-0.254,-0.375
New Mexico,2006,Southwest,0.066007238,-0.0134,0.0175,-0.0614,0.0117,0.0186,0.0039,0.0284,0.0168,0.1322,0.0351,0.0688,-0.007,-0.95
New Mexico,2007,Southwest,0.068599043,-0.0062,0.0105,-0.0936,-0.0047,0.0213,-0.0112,0.0708,0.0059,0.1158,-0.0011,0.0543,0.451,-0.641666666
New Mexico,2008,Southwest,0.062246125,-0.012,-0.0014,-0.0158,0.0067,0.1359,-0.0005,0.0165,0.0342,0.0969,-0.0176,0.0299,-0.511,0.708333333
New Mexico,2009,Southwest,0.058734817,-0.007,0.084,-0.0231,-0.0329,0.0129,0.0154,0.0389,0.0174,-0.0605,-0.0578,-0.009,0.213,2.75
New Mexico,2010,Southwest,0.051140349,0.0344,-0.0308,-0.0223,0.0086,0.0177,0.0028,0.0639,0.0037,0.0599,0.002,0.0005,0.13,0.725
New Mexico,2011,Southwest,0.056901541,-0.0077,0.0443,-0.0281,0.0204,-0.0617,-0.0006,0.0852,0.0114,0.1049,-0.0173,-0.0078,-0.577,-0.558333333
New Mexico,2012,Southwest,0.062452992,-0.0179,0.0501,0.0017,-0.0037,-0.0176,-0.0007,-0.0059,0.0135,0.0436,0.0141,-0.012,0.079,-0.25
New Mexico,2013,Southwest,0.060933309,-0.0019,0.0703,-0.0146,-0.0022,-0.0168,-0.0002,-0.0206,-0.0058,0.0506,0.0056,-0.0207,-0.464,-0.058333334
New Mexico,2014,Southwest,0.062245267,0.0224,0.1209,-0.0199,0.0068,-0.0235,0.0281,0.0177,0.0085,0.1164,0.0302,0.0136,0.719,-0.316666666
New Mexico,2015,Southwest,0.066106048,-0.0035,0.0589,0.0056,-0.0057,0.0147,0.0014,0.0275,0.029,0.0672,0.0199,0.0137,-0.185,0.008333333
New Mexico,2016,Southwest,0.0569081,0.03167,-0.47928,-0.00574,0.02451,-0.00627,0.07662,0.09881,0.10719,0.0604,0.05197,0.10297,0.351,0.15
New Mexico,2017,Southwest,0.057178975,0.0055,0.03355,-0.02652,0.02493,-0.02588,0.00339,-0.0496,0.01922,0.0957,0.05366,0.02557,-0.436,-0.708333333
New Mexico,2018,Southwest,0.0576551,-0.00124,0.10931,0.01283,0.01986,-0.00297,0.00326,0.01555,0.01095,0.1496,0.02835,0.03336,0.204,-1.116666667
New Mexico,2019,Southwest,0.073946272,-0.00075,0.19421,0.05329,-0.00468,0.0008,-0.00581,-0.0086,0.01705,0.0356,0.01727,0.04547,0.469,0.033333333
New Mexico,2020,Southwest,0.073324435,-0.01209,-0.03101,-0.03711,-0.02276,-0.03597,0.03283,-0.02377,-0.02157,-0.0674,-0.02993,0.02481,-0.312,2.966666667
New Mexico,2021,Southwest,0.075036682,-0.02248,-0.0973,-0.00607,0.02137,0.05906,0.00728,0.02807,0.02765,0.4919,-0.00921,0.05031,0.027,-0.866666667
New Mexico,2022,Southwest,0.084903519,0.00997,0.02706,-0.00921,0.00932,0.02816,0.00455,0.04392,0.01787,0.3386,-0.09015,0.06512,-0.123,-3.033333333
New York,2000,Mideast,0.049764894,0.0175,-0.0004,0.3612,-0.0074,-0.1212,1.2516,0.118,0.0136,0.1575,0.3462,0.2546,-0.1,-0.675
New York,2001,Mideast,0.051141011,0.0023,0.0029,-0.3193,-0.1872,0.4281,2.7094,0.7824,0.0957,0.0884,-0.0484,0.128,0.071,0.366666667
New York,2002,Mideast,0.048784949,-0.0148,-0.0063,0.2309,-0.0459,0.5271,-1.6088,-0.0207,0.1758,0.0862,0.255,0.0214,-0.104,1.325
New York,2003,Mideast,0.046674248,0.0026,0.0038,-0.0965,0.0669,-0.0558,-1.5284,0.1284,0.2771,0.1375,0.7909,-0.1105,-0.008,0.2
New York,2004,Mideast,0.047976144,0.0101,0.0001,0.318,0.1565,0.5577,0.3728,0.1472,0.2086,0.1693,0.5192,-0.0497,0.117,-0.608333333
New York,2005,Mideast,0.050565619,0.0294,-0.0051,0.0734,0.1129,0.2959,1.9375,0.6077,0.0723,0.1981,0.2558,0.4361,0.178,-0.833333334
New York,2006,Mideast,0.053577879,0.01,0.0106,0.4423,0.1346,-0.0774,1.5887,0.0315,0.2152,0.1807,0.0046,0.3325,-0.046,-0.425
New York,2007,Mideast,0.056958977,-0.025,0.0032,-0.0727,0.0027,0.8667,-1.9324,0.6802,-0.0077,0.1636,0.1363,0.4744,-0.07,-0.1
New York,2008,Mideast,0.05935472,0.0122,0.006,-0.3658,-0.0434,0.4238,-3.5455,0.5519,0.3482,0.1075,-0.3469,0.8067,-0.037,0.975
New York,2009,Mideast,0.056172574,-0.0029,-0.0018,-0.047,-0.1641,0.2113,4.8558,-0.2766,0.1762,-0.034,-0.7454,-1.0086,-0.005,2.958333334
New York,2010,Mideast,0.05256211,0.0358,-0.0109,0.0769,0.0616,0.7149,0.9345,0.7433,0.0529,0.1214,0.5302,-0.1512,-0.147,0.35
New York,2011,Mideast,0.054969075,-0.0166,-0.0123,-0.6435,0.0964,0.3796,-0.3647,0.6236,0.0365,0.1291,0.162,0.4632,-0.087,-0.358333334
New York,2012,Mideast,0.054100993,-0.0432,0.0058,-0.2073,-0.0262,0.4979,1.8328,0.6952,0.0769,0.0833,0.1856,0.309,-0.489,0.266666667
New York,2013,Mideast,0.054343598,0.031,-0.0065,0.1552,0.0055,0.3546,-1.3666,0.1699,0.1074,0.113,0.2537,0.005,0.21,-0.833333333
New York,2014,Mideast,0.053913922,0.0211,0.009,-0.0671,-0.0227,-0.053,0.5338,0.269,0.1176,0.1759,0.1633,0.3775,0.439,-1.5
New York,2015,Mideast,0.052562381,-0.0091,-0.006,0.1052,-0.0423,0.728,-0.988,0.0083,0.2036,0.1013,0.5071,0.5148,0.452,-1.058333334
New York,2016,Mideast,0.052791946,0.01928,-0.00532,0.42557,0.87664,1.82601,10.52655,2.91616,1.77112,0.1247,1.39574,3.55141,0.351,-0.358333333
New York,2017,Mideast,0.049038653,0.04254,-0.01414,-0.04251,0.2419,-0.37242,2.78679,0.62684,0.70704,0.1815,0.74742,0.84691,-0.115,-0.241666667
New York,2018,Mideast,0.052168382,-0.01643,0.00282,-0.12517,0.16009,1.55043,-1.73549,0.75491,0.5311,0.2114,0.22178,0.41916,0.519,-0.533333333
New York,2019,Mideast,0.049930655,0.04112,0.00255,0.44312,0.03638,1.33842,0.82222,-0.15151,0.53712,0.1689,0.09977,0.57777,0.408,-0.25
New York,2020,Mideast,0.056175146,-0.02479,0.00804,-0.43696,-0.57582,0.49089,1.51877,-0.11501,-0.37819,-0.1801,-1.01209,-0.49143,-0.444,6
New York,2021,Mideast,0.054367452,0.00365,-0.00465,0.25945,0.3802,1.29188,0.54845,1.42277,0.46748,0.5541,-0.215,1.31682,0.123,-2.833333333
New York,2022,Mideast,0.066902384,0.0323,-0.01417,-0.04238,0.29069,1.0898,0.60092,1.12498,0.3871,0.5217,-0.56868,0.66728,-0.272,-2.766666667
North Carolina,1998,Southeast,0.014471917,-0.061,0.0199,-0.0383,0.0728,0.1069,0.1175,0.051,0.0992,0.0721,0.3364,0.212,-0.083,-0.3
North Carolina,1999,Southeast,0.014186929,0.0057,0.011,0.6488,-0.0131,0.0198,0.1647,0.2074,0.0732,0.1208,0.1211,0.0943,0.112,-0.25
North Carolina,2000,Southeast,0.014028224,0.1262,-0.0048,0.2403,0.0118,-0.0285,0.1197,0.0569,0.0422,0.1278,0.0618,0.0126,-0.036,0.475
North Carolina,2001,Southeast,0.013654227,-0.0191,0.0107,-0.108,-0.1686,0.0366,0.6991,0.1706,0.0975,0.0486,-0.0503,0.0753,-0.16,1.866666667
North Carolina,2002,Southeast,0.013349938,-0.1297,-0.0238,-0.241,-0.0083,0.1273,0.3977,0.0063,0.0941,0.0351,0.0929,0.0687,-0.33,1.3
North Carolina,2003,Southeast,0.013132916,0.0087,0.0069,0.1085,0.0456,0.0485,0.1675,-0.1061,0.0829,0.0868,0.2432,0.0117,0.001,-0.208333333
North Carolina,2004,Southeast,0.013217235,0.0653,0.0125,0.0233,0.0671,0.2485,0.1829,0.0858,0.1219,0.1232,0.1924,0.1419,0.3,-0.858333334
North Carolina,2005,Southeast,0.013833218,0.0464,-0.0056,0.2545,0.043,0.0923,0.4497,0.1673,0.0785,0.1423,0.1614,0.0662,0.094,-0.258333333
North Carolina,2006,Southeast,0.014005704,0.0206,-0.0067,1.3257,0.0258,0.0046,-0.0339,0.1364,0.1608,0.1029,0.1277,0.136,-0.487,-0.466666667
North Carolina,2007,Southeast,0.014427992,-0.1158,0.0158,0.2051,-0.0389,0.0537,-0.7311,0.3251,0.0568,0.1102,0.1005,0.1157,0.368,-0.041666666
North Carolina,2008,Southeast,0.013541962,0.0208,-0.0517,-0.4243,-0.0091,0.0663,0.7664,0.1891,0.1241,0.033,-0.0951,0.164,-0.287,1.116666666
North Carolina,2009,Southeast,0.012819901,0.0946,-0.007,-0.143,-0.0644,-0.1449,-0.3144,-0.0305,0.0602,-0.0814,-0.4261,-0.0883,-0.112,4.824999997
North Carolina,2010,Southeast,0.013040502,-0.0091,-0.0175,0.0291,0.0498,-0.0281,-0.1194,0.1779,-0.0426,0.0876,0.1463,0.0836,0.176,-0.31666666
North Carolina,2011,Southeast,0.013167547,-0.1157,-0.0179,0.0816,0.0202,-0.0013,0.2211,0.1953,-0.0236,0.1011,-0.042,0.0945,0.001,-0.48333334
North Carolina,2012,Southeast,0.013137241,0.0326,-0.0058,-0.6836,0.0109,-0.0146,-0.0134,0.0602,0.0737,0.087,0.1476,0.1,-0.561,-0.716666663
North Carolina,2013,Southeast,0.01318708,0.0472,0.0046,0.4854,-0.0044,0.1003,-0.2026,0.0503,0.0407,0.077,0.1705,-0.0188,0.525,-1.783333334
North Carolina,2014,Southeast,0.012064229,0.0602,0.0089,-0.2172,0.0327,0.116,0.1569,0.012,0.0967,0.1148,0.2015,0.1336,-0.026,-1.625
North Carolina,2015,Southeast,0.012770858,-0.0053,-0.0187,-0.0205,-0.0188,0.1544,-0.0645,0.1848,0.0903,0.101,0.1596,0.1622,0.49,-0.45
North Carolina,2016,Southeast,0.012854377,0.00939,0.01658,1.01122,0.22297,0.34084,1.45935,0.71386,0.33214,0.0874,0.74788,0.82666,0.302,-0.558333333
North Carolina,2017,Southeast,0.0122826,0.07094,0.0275,-0.39676,0.16303,-0.02002,0.26438,0.64909,0.22901,0.1344,0.50121,0.22575,-0.609,-0.575
North Carolina,2018,Southeast,0.012717543,-0.08119,-0.00423,0.05866,0.03648,0.07585,-0.21086,0.13122,0.09257,0.1397,0.1003,0.42205,0.327,-0.533333333
North Carolina,2019,Southeast,0.013071801,-0.02086,0.00869,-0.46576,0.01831,0.13942,0.40186,0.12195,0.13761,0.1297,0.20088,0.20361,0.797,-0.125
North Carolina,2020,Southeast,0.013329187,-0.06989,0.00143,-0.14062,-0.04769,0.06231,0.25668,0.01615,-0.0956,-0.0003,0.20963,0.04132,-0.154,3.408333333
North Carolina,2021,Southeast,0.014866082,0.1328,0.01177,-0.05313,0.20756,0.38772,0.19255,0.42681,0.37212,0.5224,0.11326,0.69097,-0.03,-2.4
North Carolina,2022,Southeast,0.016079744,-0.05063,-0.01257,0.16764,-0.01316,0.19469,-0.30523,0.33939,0.11451,0.3547,-0.24793,0.4595,-0.275,-1.233333333
North Dakota,2000,Plains,0.065218429,0.0269,-0.0071,-0.0061,0.0058,-0.0006,0.0103,0.0158,0.0059,0.1269,0.0054,0.0014,0.354,-0.216666667
North Dakota,2001,Plains,0.061542157,-0.018,0.0046,0.0379,-0.0072,0.0062,0.0187,0.0047,-0.0017,0.1259,0.0072,0.0044,-0.159,-0.091666667
North Dakota,2002,Plains,0.055287199,0.0349,-0.0016,0.008,-0.0004,0.0097,0.0121,0.0097,0.005,0.1101,0.0107,0.0057,-0.006,0.541666667
North Dakota,2003,Plains,0.053345367,0.0532,-0.0024,0.0291,0.0074,0.0072,0.0011,-0.0095,0.0062,0.1297,0.035,-0.0002,0.525,0.1
North Dakota,2004,Plains,0.053043017,-0.0508,0.0041,0.0161,0.0081,0.0123,-0.0101,0.013,0.0068,0.1358,0.0147,0.003,-0.327,-0.091666667
North Dakota,2005,Plains,0.05747126,0.015,0.0029,0.0278,0.0059,0.0071,0.0016,0.0061,0.0033,0.1592,0.0185,0.0033,0.265,-0.075
North Dakota,2006,Plains,0.06209464,0.018,0.0169,0.0186,0.0098,0.0165,0.0002,-0.0024,0.0089,0.1617,0.0033,0.0066,-0.332,-0.208333333
North Dakota,2007,Plains,0.06216906,0.0252,0.0118,0.0072,-0.0018,0.0161,0.0061,0.0336,0.0022,0.16,0.0013,0.0039,0.697,-0.083333333
North Dakota,2008,Plains,0.072884708,0.0852,0.0377,0.0311,0.0141,-0.0006,0.0029,0.0318,0.0136,0.1329,0.0261,0.0098,0.092,0.091666666
North Dakota,2009,Plains,0.075447043,0.0138,0.0364,-0.0599,-0.006,-0.0122,0.0203,0.0075,0.0062,0.0474,-0.0009,-0.0003,0.085,0.808333334
North Dakota,2010,Plains,0.074681663,-0.0122,0.0969,-0.0031,0.0248,-0.0012,0.0033,0.029,0.0102,0.131,0.0385,0.0086,0.032,-0.225
North Dakota,2011,Plains,0.071886778,-0.0439,0.1624,0.016,0.0393,0.0051,0.0068,0.0466,0.0115,0.2923,0.0682,0.0094,0.477,-0.333333334
North Dakota,2012,Plains,0.080750627,0.0995,0.2772,0.0369,0.055,-0.0043,0.0128,0.0663,0.0141,0.3054,0.09,0.023,-0.209,-0.425
North Dakota,2013,Plains,0.09834081,-0.0894,0.0805,0.008,0.0265,0.0003,-0.0261,0.0568,0.0106,0.1495,0.0458,0.0155,0.333,-0.041666666
North Dakota,2014,Plains,0.104538118,-0.033,0.1218,0.0145,0.0313,-0.0011,0.0305,0.0491,0.0119,0.1452,0.0381,0.015,0.089,-0.275
North Dakota,2015,Plains,0.104414498,0.0135,-0.1069,0.0165,-0.0441,0.0012,0.0047,-0.0221,0.0196,0.0051,-0.0114,-0.0016,-0.396,0.166666666
North Dakota,2016,Plains,0.073054,0.06152,-0.40151,-0.00481,-0.0116,0.01957,0.03925,0.05583,0.06473,-0.0259,0.03322,0.01199,0.271,0.316666667
North Dakota,2017,Plains,0.061300438,0.01175,0.44103,0.01284,0.03195,0.00141,0.03634,-0.01223,0.02575,-0.0016,0.02774,0.00246,-0.126,-0.491666667
North Dakota,2018,Plains,0.071863341,0.03961,0.16831,-0.0211,0.00133,0.00071,0.00047,-0.00873,0.0087,0.1428,-0.00361,0.0049,0.592,-0.2
North Dakota,2019,Plains,0.08403028,-0.05974,0.06199,0.03675,-0.00448,0.01101,0.00972,-0.04485,0.02726,0.1276,0.00066,0.00795,0.289,-0.241666666
North Dakota,2020,Plains,0.077851025,0.0644,-0.18716,-0.00097,-0.04117,-0.0008,-0.0121,-0.05377,-0.00536,-0.0779,-0.01597,-0.00941,-0.749,2.825
North Dakota,2021,Plains,0.070552373,-0.00301,-0.08576,0.01663,0.01192,0.00769,0.00276,-0.00199,0.02335,0.4201,-0.03306,0.00419,0.201,-1.925
North Dakota,2022,Plains,0.097648302,0.05233,-0.10453,0.03033,-0.00406,0.00976,-0.02766,0.05888,-0.00055,0.3422,-0.06174,0.01554,0.444,-0.983333334
Ohio,2000,Great Lakes,0.050305455,0.0603,-0.0012,0.0898,0.0389,-0.0532,0.2307,0.1335,0.0613,0.1382,0.1139,-0.0042,0.339,-0.208333333
Ohio,2001,Great Lakes,0.049587549,-0.0291,-0.0131,-0.7821,-0.0956,0.0653,0.1124,0.2604,0.0999,0.0881,0.0991,0.0513,-0.337,0.258333333
Ohio,2002,Great Lakes,0.048864144,0.0008,0.0425,0.2734,-0.0133,0.1548,0.2994,-0.0188,0.1134,0.0756,0.0708,0.0196,0.059,1.416666667
Ohio,2003,Great Lakes,0.048601656,0.0081,-0.0601,0.1279,0.0447,0.0541,0.102,-0.0551,0.096,0.1056,0.3587,0.0182,-0.008,0.425
Ohio,2004,Great Lakes,0.050445465,0.0378,-0.0082,0.5818,0.1141,0.0663,0.2361,-0.1206,0.132,0.1073,0.0884,0.0945,-0.231,0.033333333
Ohio,2005,Great Lakes,0.051547356,-0.0136,-0.0248,0.0333,0.1172,0.065,0.15,0.0848,0.0368,0.1214,0.0966,0.0199,-0.014,-0.316666667
Ohio,2006,Great Lakes,0.053255069,0.0281,0.0083,0.0847,0.0872,-0.0338,0.0204,-0.101,0.1899,0.0899,-0.0895,0.0997,0.058,-0.516666666
Ohio,2007,Great Lakes,0.052341623,-0.0415,0.0071,-0.0232,-0.0566,0.1217,-0.0276,0.2001,-0.0718,0.1048,-0.0536,0.068,0.276,0.191666666
Ohio,2008,Great Lakes,0.05259694,0.0174,-1.00E-04,-0.8224,-0.0003,0.0645,-0.2202,0.0222,0.1454,0.0473,-0.1701,0.1962,-0.522,0.991666667
Ohio,2009,Great Lakes,0.049800042,0.099,0.058,-1.3936,-0.1812,0.1808,0.3485,-0.0694,-0.0145,-0.0519,-0.5286,-0.1404,-0.115,3.54166667
Ohio,2010,Great Lakes,0.047432034,-0.0416,-0.0399,0.513,0.0499,0.2249,-0.0615,0.2112,-0.0175,0.0987,0.1019,0.0002,-0.081,0.125
Ohio,2011,Great Lakes,0.047618358,0.0399,0.0194,0.6066,0.0832,0.1573,0.1738,0.1632,0.068,0.1179,0.0742,0.1338,-0.337,-1.450000003
Ohio,2012,Great Lakes,0.047942294,-0.0769,-0.0185,-0.235,-0.0333,-0.0869,0.2122,0.0619,0.0773,0.1027,0.0457,-0.0699,-0.141,-1.408333334
Ohio,2013,Great Lakes,0.049045839,0.0786,0.1115,0.1659,-0.0073,0.012,-0.4029,0.038,0.1375,0.0978,0.2466,-0.0064,0.716,0.05
Ohio,2014,Great Lakes,0.045563474,-0.0185,0.1999,0.7435,0.0275,-0.3456,0.3754,0.0033,0.039,0.0973,0.1682,0.0385,-0.221,-1.658333333
Ohio,2015,Great Lakes,0.04640783,0.0049,0.36,0.2066,0.019,-0.1165,-0.0029,0.0107,0.1388,0.0959,0.201,0.0666,0.447,-0.85
Ohio,2016,Great Lakes,0.046180539,-0.03541,-0.21068,0.52403,0.4277,0.20559,1.46909,0.95576,0.76384,0.0936,0.86655,0.62658,0.025,0.125
Ohio,2017,Great Lakes,0.045195705,0.08547,-0.32136,0.17024,0.11571,-0.1081,0.73575,0.53814,0.27399,0.133,0.61011,0.12297,0.679,-0.108333333
Ohio,2018,Great Lakes,0.044688023,0.0691,-0.01701,0.10727,0.07283,0.02128,-0.20745,0.12872,0.09183,0.1216,-0.0354,0.17375,-0.032,-0.466666667
Ohio,2019,Great Lakes,0.045598818,-0.11687,0.0871,-0.03664,0.04499,0.13861,1.0609,-0.00687,0.12356,0.0984,0.07654,0.1692,0.241,-0.316666667
Ohio,2020,Great Lakes,0.046754666,0.1034,0.12137,-0.68981,0.0268,-0.05763,-0.18751,-0.16048,-0.16778,-0.0664,0.08545,-0.14756,-0.559,4.108333334
Ohio,2021,Great Lakes,0.050873014,0.0619,-0.18199,0.71167,0.1036,0.19161,0.40858,0.41263,0.1783,0.4515,-0.0782,0.39647,-0.046,-3.158333334
Ohio,2022,Great Lakes,0.054211996,-0.05157,-0.109,-0.00439,-0.19071,0.14216,0.03774,0.28478,0.18012,0.3553,-0.36064,0.3491,-0.008,-1.108333333
Oklahoma,2000,Southwest,0.064322594,0.0336,-0.0498,0.0603,0.002,0.0131,0.0328,0.0189,0.0207,0.1133,0.0549,0.0164,-0.222,-0.475
Oklahoma,2001,Southwest,0.065535916,-0.0254,0.2966,-0.0346,-0.03,0.028,0.0325,0.0921,0.0106,0.0819,0.0837,0.002,0.385,0.633333333
Oklahoma,2002,Southwest,0.061037685,0.0387,0.0418,-0.0838,-0.0237,0.0255,0.0349,-0.0015,0.033,0.0461,0.0445,0.0218,0.063,1
Oklahoma,2003,Southwest,0.056116484,-0.008,-0.0159,0.127,0.0245,-0.015,0.0106,-0.0208,0.0197,0.1011,0.0488,0.0074,-0.2,0.783333333
Oklahoma,2004,Southwest,0.056798823,0.0258,0.0978,0.0106,0.0379,0.0355,0.0121,0.012,0.0367,0.1038,0.0436,0.0111,0.417,-0.7
Oklahoma,2005,Southwest,0.055064614,0.0274,0.043,0.0696,0.0272,0.0514,0.0147,0.0699,0.0162,0.1542,0.0517,0.0119,-0.449,-0.383333333
Oklahoma,2006,Southwest,0.057027157,-0.0377,0.1794,0.1995,0.0416,0.0108,0.0054,0.088,0.0307,0.1279,0.1032,0.012,0.014,-0.408333333
Oklahoma,2007,Southwest,0.056183226,-0.0475,0.1172,-0.0423,0.0143,0.0282,0.0207,0.0912,-0.0008,0.1177,0.0061,0.0238,0.462,0.05
Oklahoma,2008,Southwest,0.052178291,0.0297,-0.1235,0.2615,0.0282,0.0112,-0.0663,0.003,0.0473,0.0974,-0.0674,0.0404,0.172,-0.35
Oklahoma,2009,Southwest,0.056212388,-0.0284,0.2143,-0.3452,-0.1242,-0.0324,0.0632,-0.0422,0.0271,-0.0809,-0.123,-0.0195,-0.006,2.941666666
Oklahoma,2010,Southwest,0.046315455,0.0609,-0.0965,-0.1528,0.0257,-0.0196,-0.0459,0.0848,0.0161,0.093,0.0491,0.0098,-0.444,-0.058333333
