geoname,year,region,taxrevenueratio,agr,agrm,agrr,min,minm,minr,man,manm,manr,wholesaletrade,retailtrade,tandw,tandwm,tandwr,inf,infm,infr,fandi,fandim,fandir,re,rem,rer,professionalscientificandtechnic,educationalservices,hs,hsm,hsr,str,gdp,taxrevenue,spi,piepc,piepcm,trade,tradem,trader,pste,pstem,pster,igt,lgigt,c,p,lgpl,wapw,mehi,mehim,unemployrate,lggdp,lgml,granttotaloutlay,federalfunds,trustfunds,constraintratio,stategovernorparty
North Carolina,2012,Southeast,0.0131372,3254,0.3254,0.00740267,361,0.0361,0.00082126,83031,8.3031,0.188891,22948,21966,9291,0.9291,0.0211365,12544,1.2544,0.0285369,30749,3.0749,0.0699523,48117,4.8117,0.1094635,22942,4382,28425,2.8425,0.0646653,5774.75,439571,13137.24,377867.2,31226,3.1226,44914,4.4914,0.1021769,27324,2.7324,0.0621606,,,,,,,51600,5.16,9.516666,5.643029,,544573,488543,56030,0.114688,Democrat
Alabama,2005,Southeast,0.0498437,2618,0.2618,0.01678524,3137,0.3137,0.02011279,28977,2.8977,0.1857852,10709,12995,4534,0.4534,0.0290696,4923,0.4923,0.0315637,8977,0.8977,0.0575558,15531,1.5531,0.0995766,8972,803,11169,1.1169,0.0716097,7774.147,155970.4,49843.73,136087.5,25303,2.5303,23704,2.3704,0.1519776,9775,0.9775,0.0626721,,,,,,,80570,8.057,4.458333,5.193042,,428018,388870,39148,0.1006712,Republican
North Carolina,2013,Southeast,0.0131871,3726,0.3726,0.00817963,407,0.0407,0.00089348,87885,8.7885,0.1929327,23816,22803,9247,0.9247,0.0202998,13547,1.3547,0.0297395,28723,2.8723,0.0630552,48620,4.862,0.1067348,22788,4348,28832,2.8832,0.0632945,6007,455521.6,13187.08,373140.6,31996,3.1996,46619,4.6619,0.102342,27136,2.7136,0.0595713,,,,,,,56850,5.685,7.733333,5.658509,,546178,486781,59397,0.12202,Democrat
Kentucky,2017,Southeast,0.0584964,2974.1,0.29741,0.01461015,1985.3,0.19853,0.00975271,35880.9,3.58809,0.1762635,14484.7,12838.7,9871.3,0.98713,0.0484924,4819,0.4819,0.0236731,11684.8,1.16848,0.0574011,21557.9,2.15579,0.1059023,8276.9,1367.5,17819.3,1.78193,0.0875366,11907.759,203564,58496.39,180836.1,34456,3.4456,27323.4,2.73234,0.1342251,9644.4,0.96444,0.0473777,,,,,,,58570,5.857,4.775,5.308701,,674712,613125,61587,0.1004477,Republican
Tennessee,2010,Southeast,0.0410798,1242,0.1242,0.00485278,957,0.0957,0.00373922,39923,3.9923,0.1559883,17141,18575,11584,1.1584,0.0452613,8415,0.8415,0.0328793,12479,1.2479,0.0487583,28094,2.8094,0.1097697,12929,2505,24147,2.4147,0.0943479,10513.788,255935.8,41079.79,227613,29336,2.9336,35716,3.5716,0.1395506,15434,1.5434,0.0603042,,,,,,,50360,5.036,9.825,5.408131,,608390,559569,48821,0.0872475,Democrat
Alabama,2015,Southeast,0.0486651,2177,0.2177,0.01085998,2783,0.2783,0.01388301,31261,3.1261,0.1559457,10373,13177,4476,0.4476,0.0223286,4494,0.4494,0.0224183,8458,0.8458,0.0421928,19702,1.9702,0.0982836,10404,887,13457,1.3457,0.0671303,9755.439,200460.8,48665.07,187474.7,31130,3.113,23550,2.355,0.1174793,11291,1.1291,0.0563252,,,,,,,90920,9.092,6.125,5.30203,,624357,567054,57303,0.1010539,Republican
Florida,2015,Southeast,0.0416285,4913,0.4913,0.00549526,1106,0.1106,0.00123708,40403,4.0403,0.0451913,55246,62918,23922,2.3922,0.0267571,37057,3.7057,0.0414487,45314,4.5314,0.0506843,131327,13.1327,0.146891,56064,7234,69556,6.9556,0.0777993,37217.689,894044,41628.48,905450.5,39913,3.9913,118164,11.8164,0.132168,63298,6.3298,0.0707996,,,9,Swing,4.30555,,59100,5.91,5.525,5.951359,5.436444,624357,567054,57303,0.1010539,Republican
Kentucky,2004,Southeast,0.0630683,2146,0.2146,0.01599176,5356,0.5356,0.03991234,28776,2.8776,0.2144357,10087,10051,7034,0.7034,0.0524166,3672,0.3672,0.0273633,6381,0.6381,0.0475505,13893,1.3893,0.1035291,5637,927,11990,1.199,0.0893482,8463.4,134194.1,63068.35,116214.1,24086,2.4086,20138,2.0138,0.1500662,6564,0.6564,0.0489142,,,,,,,52820,5.282,5.5,5.127733,,407512,369909,37603,0.1016547,Republican
Virginia,2010,Southeast,0.0388058,1213,0.1213,0.00286828,2668,0.2668,0.00630879,41355,4.1355,0.0977886,16793,21282,9910,0.991,0.0234333,18350,1.835,0.0433907,17106,1.7106,0.0404491,58346,5.8346,0.1379658,54584,3894,23965,2.3965,0.056668,16411.055,422902,38805.81,364677.9,35834,3.5834,38075,3.8075,0.0900327,58478,5.8478,0.1382779,,,,,,,78780,7.878,7.291667,5.62624,,608390,559569,48821,0.0872475,Republican
Kentucky,2006,Southeast,0.064327,2539,0.2539,0.01681381,5682,0.5682,0.03762745,32189,3.2189,0.2131626,11149,10332,7735,0.7735,0.0512229,4043,0.4043,0.0267736,7058,0.7058,0.0467396,13631,1.3631,0.0902675,5678,902,12374,1.2374,0.0819433,9713.808,151006.8,64326.96,128584.1,26382,2.6382,21481,2.1481,0.1422519,6580,0.658,0.0435742,,,,,,,55310,5.531,5.725,5.178997,,434099,391181,42918,0.1097139,Republican
Florida,2018,Southeast,0.0437545,6592,0.6592,0.0062755,1189.9,0.11899,0.00113277,52095.7,5.20957,0.0495945,71481.3,81324.5,35766.4,3.57664,0.0340492,41417.4,4.14174,0.0394289,59029.7,5.90297,0.0561955,192397.1,19.23971,0.1831597,76654.8,10559,87835.5,8.78355,0.0836183,45961.204,1050434,43754.5,1078011,44005,4.4005,152805.8,15.28058,0.1454692,87213.8,8.72138,0.0830265,,,1,Swing,4.32724,,63160,6.316,3.65,6.021369,5.439209,696507,634179,62328,0.0982814,Republican
Arkansas,2013,Southeast,0.0751536,2920,0.292,0.02555765,2877,0.2877,0.02518129,15760,1.576,0.1379413,7525,7413,4576,0.4576,0.040052,4270,0.427,0.0373737,3810,0.381,0.0333475,11145,1.1145,0.097548,3551,546,8378,0.8378,0.0733295,8586.407,114251.5,75153.56,107209.3,28820,2.882,14938,1.4938,0.1307466,4097,0.4097,0.0358595,,,,,,,64540,6.454,7.041667,5.057862,,546178,486781,59397,0.12202,Democrat
Mississippi,2016,Southeast,0.0716657,1776.6,0.17766,0.01662073,678.5,0.06785,0.00634761,16437.1,1.64371,0.153775,5762.2,8785.5,3657,0.3657,0.0342125,2393.6,0.23936,0.022393,5295.8,0.52958,0.0495441,11273.5,1.12735,0.1054676,3504.2,915.8,8325.9,0.83259,0.0778918,7660.391,106890.6,71665.71,106355.5,30195,3.0195,14547.7,1.45477,0.136099,4420,0.442,0.0413507,,,,,,,49310,4.931,5.966667,5.02894,,660833,599787,61046,0.1017795,Republican
Alabama,2011,Southeast,0.0475985,1273,0.1273,0.00701958,2728,0.2728,0.01504275,29346,2.9346,0.1618199,9717,12021,4978,0.4978,0.0274497,4378,0.4378,0.0241412,7198,0.7198,0.0396913,19621,1.9621,0.1081942,10263,912,12335,1.2335,0.0680177,8631.984,181349.8,47598.53,167882.2,28422,2.8422,21738,2.1738,0.1198678,11175,1.1175,0.0616212,,,,,,,72690,7.269,9.583333,5.258517,,606770,552210,54560,0.098803,Republican
Florida,2006,Southeast,0.0539082,6584,0.6584,0.00884394,1668,0.1668,0.00224054,41004,4.1004,0.0550785,56859,61860,22829,2.2829,0.030665,32615,3.2615,0.04381,40015,4.0015,0.0537501,131879,13.1879,0.1771462,53811,6296,56208,5.6208,0.0755013,40132.721,744464.2,53908.2,690506.1,33085,3.3085,118719,11.8719,0.1594691,60107,6.0107,0.0807386,,,1,Swing,4.25928,,63990,6.399,2.466667,5.871844,5.42776,434099,391181,42918,0.1097139,Republican
Arkansas,2012,Southeast,0.0762125,2006,0.2006,0.01844679,2740,0.274,0.02519651,14633,1.4633,0.1345623,7235,7177,4672,0.4672,0.0429628,3982,0.3982,0.0366177,4158,0.4158,0.0382362,11336,1.1336,0.1042437,3399,537,8284,0.8284,0.0761781,8287.744,108745.2,76212.51,107007.4,28227,2.8227,14412,1.4412,0.13253,3936,0.3936,0.0361947,,,,,,,58410,5.841,7.266667,5.03641,,544573,488543,56030,0.114688,Democrat
Alabama,2003,Southeast,0.0479766,2169,0.2169,0.01621813,2911,0.2911,0.02176624,23323,2.3323,0.1743917,9459,11849,3854,0.3854,0.0288173,4019,0.4019,0.030051,8627,0.8627,0.0645061,15281,1.5281,0.1142597,8629,758,10318,1.0318,0.0771502,6416.351,133739.2,47976.59,120241,22673,2.2673,21308,2.1308,0.159325,9387,0.9387,0.0701888,,,,,,,78810,7.881,5.983333,5.126259,,388542,350650,37892,0.1080622,Democrat
Florida,2016,Southeast,0.0410366,6115,0.6115,0.00651662,1305.9,0.13059,0.00139167,49320.2,4.93202,0.0525594,64564.9,68852.2,31283.6,3.12836,0.0333382,41507,4.1507,0.0442331,55858.2,5.58582,0.0595268,156937.1,15.69371,0.1672443,67290.1,10501.8,80611.8,8.06118,0.0859062,38507.524,938370.3,41036.6,938985.6,40682,4.0682,133417.1,13.34171,0.1421796,77791.9,7.77919,0.0829011,,,9,Swing,4.31415,,61400,6.14,4.916667,5.972374,5.437146,660833,599787,61046,0.1017795,Republican
Kentucky,2002,Southeast,0.065263,1847,0.1847,0.01511542,5968,0.5968,0.04884073,26657,2.6657,0.2181547,8942,9580,6304,0.6304,0.0515905,3272,0.3272,0.0267773,6391,0.6391,0.0523025,14157,1.4157,0.1158576,5459,858,11263,1.1263,0.0921738,7974.69,122193.1,65263.02,106551.9,21975,2.1975,18522,1.8522,0.1515798,6317,0.6317,0.0516969,,,,,,,57060,5.706,5.791667,5.087047,,352895,314672,38223,0.1214693,Democrat
North Carolina,2007,Southeast,0.014428,3022,0.3022,0.00762462,1360,0.136,0.00343133,94433,9.4433,0.238258,24742,22865,9217,0.9217,0.0232548,13770,1.377,0.0347422,25346,2.5346,0.0639489,42197,4.2197,0.1064646,19934,3852,26507,2.6507,0.0668782,5718.5,396347.6,14427.99,327886.5,28953,2.8953,47607,4.7607,0.1201143,23786,2.3786,0.060013,,,,,,,59430,5.943,5.091667,5.598076,,443797,397808,45989,0.115606,Democrat
Florida,2015,Southeast,0.0416285,4913,0.4913,0.00549526,1106,0.1106,0.00123708,40403,4.0403,0.0451913,55246,62918,23922,2.3922,0.0267571,37057,3.7057,0.0414487,45314,4.5314,0.0506843,131327,13.1327,0.146891,56064,7234,69556,6.9556,0.0777993,37217.689,894044,41628.48,905450.5,39913,3.9913,118164,11.8164,0.132168,63298,6.3298,0.0707996,,,9,Swing,4.30555,,59100,5.91,5.525,5.951359,5.436444,624357,567054,57303,0.1010539,Republican
Tennessee,2001,Southeast,0.0432962,2419,0.2419,0.01302115,1253,0.1253,0.00674473,35416,3.5416,0.1906395,15117,16272,10517,1.0517,0.0566116,5024,0.5024,0.0270435,11558,1.1558,0.0622151,24220,2.422,0.130373,10358,2255,16746,1.6746,0.0901414,8043.347,185774.7,43296.25,158125.3,22577,2.2577,31389,3.1389,0.1689627,12613,1.2613,0.0678941,,,,,,,56230,5.623,4.516667,5.268987,,318542,284384,34158,0.1201122,Republican
Kentucky,2008,Southeast,0.063529,1566,0.1566,0.00990519,5641,0.5641,0.03568018,28874,2.8874,0.1826324,11518,9762,7475,0.7475,0.0472805,5003,0.5003,0.0316447,6406,0.6406,0.0405189,15130,1.513,0.0956995,6408,907,12764,1.2764,0.0807342,10043.875,158099,63529.02,140837.7,27754,2.7754,21280,2.128,0.1345992,7315,0.7315,0.0462685,,,,,,,54210,5.421,6.525,5.198929,,461317,411142,50175,0.1220381,Democrat
West Virginia,2015,Southeast,0.0791287,281,0.0281,0.00399483,10866,1.0866,0.15447627,6474,0.6474,0.0920375,3070,4608,1800,0.18,0.0255897,1590,0.159,0.0226042,2076,0.2076,0.0295134,6459,0.6459,0.0918242,2495,277,6398,0.6398,0.090957,5565.985,70340.9,79128.71,68437.8,33121,3.3121,7678,0.7678,0.1091541,2772,0.2772,0.0394081,,,,,,,51840,5.184,6.583333,4.847208,,624357,567054,57303,0.1010539,Democrat
Mississippi,2015,Southeast,0.0747067,2237,0.2237,0.02114656,1201,0.1201,0.01135316,14027,1.4027,0.1325985,4970,8144,3148,0.3148,0.0297583,2315,0.2315,0.0218839,3861,0.3861,0.0364984,10086,1.0086,0.0953439,2981,645,7264,0.7264,0.0686673,7902.885,105785.5,74706.7,104772.2,29488,2.9488,13114,1.3114,0.1239678,3626,0.3626,0.0342769,,,,,,,48460,4.846,6.483333,5.024426,,624357,567054,57303,0.1010539,Republican
Kentucky,2005,Southeast,0.063729,2254,0.2254,0.01580102,5475,0.5475,0.03838092,29233,2.9233,0.2049296,10683,10406,7712,0.7712,0.0540628,3955,0.3955,0.0277254,6886,0.6886,0.0482723,13905,1.3905,0.097477,5654,936,12275,1.2275,0.0860504,9090.882,142649,63729.03,121734.5,25299,2.5299,21089,2.1089,0.1478384,6590,0.659,0.0461973,,,,,,,52900,5.29,5.875,5.154269,,428018,388870,39148,0.1006712,Republican
Mississippi,2016,Southeast,0.0716657,1776.6,0.17766,0.01662073,678.5,0.06785,0.00634761,16437.1,1.64371,0.153775,5762.2,8785.5,3657,0.3657,0.0342125,2393.6,0.23936,0.022393,5295.8,0.52958,0.0495441,11273.5,1.12735,0.1054676,3504.2,915.8,8325.9,0.83259,0.0778918,7660.391,106890.6,71665.71,106355.5,30195,3.0195,14547.7,1.45477,0.136099,4420,0.442,0.0413507,,,,,,,49310,4.931,5.966667,5.02894,,660833,599787,61046,0.1017795,Republican
West Virginia,2009,Southeast,0.0760406,231,0.0231,0.00366912,7808,0.7808,0.12401958,6933,0.6933,0.1101214,2962,4427,1914,0.1914,0.0304013,1524,0.1524,0.0242067,2119,0.2119,0.0336575,5900,0.59,0.0937136,2563,292,5919,0.5919,0.0940154,4787.352,62957.8,76040.65,58487.5,27627,2.7627,7389,0.7389,0.1173643,2855,0.2855,0.0453478,,,,,,,53560,5.356,8.3,4.799049,,537991,484480,53511,0.1104504,Democrat
Mississippi,2008,Southeast,0.0696561,1574,0.1574,0.01625301,1402,0.1402,0.01447695,15593,1.5593,0.1610122,4964,7382,3154,0.3154,0.032568,2133,0.2133,0.0220252,3482,0.3482,0.0359549,11625,1.1625,0.1200389,3374,634,6878,0.6878,0.0710217,6745.743,96843.6,69656.05,90602.5,25510,2.551,12346,1.2346,0.1274839,4008,0.4008,0.0413863,,,,,,,48020,4.802,6.708333,4.986071,,461317,411142,50175,0.1220381,Republican
Georgia,2011,Southeast,0.0372538,2496,0.2496,0.00581041,973,0.0973,0.00226503,47517,4.7517,0.1106142,30733,24262,16321,1.6321,0.0379935,33374,3.3374,0.0776909,27846,2.7846,0.0648224,49247,4.9247,0.1146415,26945,4467,25465,2.5465,0.0592797,16003.25,429574,37253.77,360456.2,30203,3.0203,54995,5.4995,0.1280222,31412,3.1412,0.0731236,,,,,,,58190,5.819,10.15833,5.633038,,606770,552210,54560,0.098803,Republican
